pan,genome id,genome size,path_id,length
simulated,10,1000,0,163
simulated,10,1000,1,178
simulated,10,1000,2,16
simulated,10,1000,3,4
simulated,10,1000,4,6
simulated,10,1000,5,67
simulated,10,1000,6,2
simulated,10,1000,7,12
simulated,10,1000,8,175
simulated,10,1000,9,10
simulated,10,1000,10,16
simulated,10,1000,11,33
simulated,10,1000,12,34
simulated,10,1000,13,187
simulated,10,1000,14,76
simulated,10,1000,15,4
simulated,10,1000,16,17
simulated,22,1000,0,13
simulated,22,1000,1,3
simulated,22,1000,2,16
simulated,22,1000,3,29
simulated,22,1000,4,112
simulated,22,1000,5,83
simulated,22,1000,6,29
simulated,22,1000,7,141
simulated,22,1000,8,161
simulated,22,1000,9,7
simulated,22,1000,10,34
simulated,22,1000,11,150
simulated,22,1000,12,48
simulated,22,1000,13,84
simulated,22,1000,14,39
simulated,22,1000,15,38
simulated,22,1000,16,7
simulated,22,1000,17,6
simulated,24,1000,0,28
simulated,24,1000,1,29
simulated,24,1000,2,16
simulated,24,1000,3,13
simulated,24,1000,4,7
simulated,24,1000,5,34
simulated,24,1000,6,6
simulated,24,1000,7,85
simulated,24,1000,8,45
simulated,24,1000,9,168
simulated,24,1000,10,38
simulated,24,1000,11,93
simulated,24,1000,12,48
simulated,24,1000,13,29
simulated,24,1000,14,56
simulated,24,1000,15,8
simulated,24,1000,16,37
simulated,24,1000,17,23
simulated,24,1000,18,147
simulated,24,1000,19,90
simulated,30,1000,0,37
simulated,30,1000,1,59
simulated,30,1000,2,47
simulated,30,1000,3,19
simulated,30,1000,4,6
simulated,30,1000,5,28
simulated,30,1000,6,62
simulated,30,1000,7,17
simulated,30,1000,8,83
simulated,30,1000,9,160
simulated,30,1000,10,3
simulated,30,1000,11,34
simulated,30,1000,12,62
simulated,30,1000,13,82
simulated,30,1000,14,33
simulated,30,1000,15,10
simulated,30,1000,16,100
simulated,30,1000,17,79
simulated,30,1000,18,67
simulated,30,1000,19,5
simulated,30,1000,20,7
simulated,32,1000,0,61
simulated,32,1000,1,120
simulated,32,1000,2,47
simulated,32,1000,3,107
simulated,32,1000,4,6
simulated,32,1000,5,67
simulated,32,1000,6,52
simulated,32,1000,7,13
simulated,32,1000,8,64
simulated,32,1000,9,76
simulated,32,1000,10,3
simulated,32,1000,11,34
simulated,32,1000,12,62
simulated,32,1000,13,82
simulated,32,1000,14,19
simulated,32,1000,15,4
simulated,32,1000,16,85
simulated,32,1000,17,94
simulated,32,1000,18,4
simulated,34,1000,0,28
simulated,34,1000,1,27
simulated,34,1000,2,6
simulated,34,1000,3,126
simulated,34,1000,4,47
simulated,34,1000,5,67
simulated,34,1000,6,141
simulated,34,1000,7,17
simulated,34,1000,8,120
simulated,34,1000,9,7
simulated,34,1000,10,3
simulated,34,1000,11,34
simulated,34,1000,12,62
simulated,34,1000,13,27
simulated,34,1000,14,163
simulated,34,1000,15,19
simulated,34,1000,16,18
simulated,34,1000,17,28
simulated,34,1000,18,14
simulated,34,1000,19,37
simulated,34,1000,20,9
simulated,37,1000,0,4
