pan,genome id,genome size,path_id,length
SEQ,0,184,0,2
SEQ,0,184,1,2
SEQ,0,184,2,3
SEQ,0,184,3,3
SEQ,0,184,4,7
SEQ,0,184,5,3
SEQ,0,184,6,2
SEQ,0,184,7,3
SEQ,0,184,8,2
SEQ,0,184,9,4
SEQ,0,184,10,8
SEQ,0,184,11,2
SEQ,0,184,12,2
SEQ,0,184,13,3
SEQ,0,184,14,2
SEQ,0,184,15,2
SEQ,0,184,16,3
SEQ,0,184,17,4
SEQ,0,184,18,3
SEQ,0,184,19,3
SEQ,0,184,20,6
SEQ,0,184,21,6
SEQ,0,184,22,2
SEQ,0,184,23,2
SEQ,0,184,24,7
SEQ,0,184,25,2
SEQ,0,184,26,2
SEQ,0,184,27,3
SEQ,0,184,28,9
SEQ,0,184,29,6
SEQ,0,184,30,3
SEQ,0,184,31,3
SEQ,0,184,32,4
SEQ,0,184,33,4
SEQ,0,184,34,2
SEQ,0,184,35,2
SEQ,0,184,36,6
SEQ,0,184,37,2
SEQ,0,184,38,7
SEQ,0,184,39,4
SEQ,0,184,40,11
SEQ,0,184,41,6
SEQ,0,184,42,2
SEQ,0,184,43,5
SEQ,0,184,44,10
SEQ,0,184,45,5
SEQ,1,185,0,2
SEQ,1,185,1,2
SEQ,1,185,2,3
SEQ,1,185,3,3
SEQ,1,185,4,7
SEQ,1,185,5,3
SEQ,1,185,6,2
SEQ,1,185,7,3
SEQ,1,185,8,2
SEQ,1,185,9,4
SEQ,1,185,10,8
SEQ,1,185,11,2
SEQ,1,185,12,2
SEQ,1,185,13,3
SEQ,1,185,14,2
SEQ,1,185,15,2
SEQ,1,185,16,7
SEQ,1,185,17,3
SEQ,1,185,18,3
SEQ,1,185,19,6
SEQ,1,185,20,6
SEQ,1,185,21,2
SEQ,1,185,22,2
SEQ,1,185,23,7
SEQ,1,185,24,2
SEQ,1,185,25,11
SEQ,1,185,26,3
SEQ,1,185,27,6
SEQ,1,185,28,3
SEQ,1,185,29,3
SEQ,1,185,30,4
SEQ,1,185,31,4
SEQ,1,185,32,2
SEQ,1,185,33,2
SEQ,1,185,34,6
SEQ,1,185,35,3
SEQ,1,185,36,7
SEQ,1,185,37,4
SEQ,1,185,38,11
SEQ,1,185,39,6
SEQ,1,185,40,2
SEQ,1,185,41,5
SEQ,1,185,42,10
SEQ,1,185,43,5
SEQ,2,196,0,2
SEQ,2,196,1,7
SEQ,2,196,2,4
SEQ,2,196,3,3
SEQ,2,196,4,7
SEQ,2,196,5,3
SEQ,2,196,6,2
SEQ,2,196,7,2
SEQ,2,196,8,2
SEQ,2,196,9,9
SEQ,2,196,10,2
SEQ,2,196,11,5
SEQ,2,196,12,3
SEQ,2,196,13,3
SEQ,2,196,14,6
SEQ,2,196,15,6
SEQ,2,196,16,2
SEQ,2,196,17,2
SEQ,2,196,18,11
SEQ,2,196,19,3
SEQ,2,196,20,6
SEQ,2,196,21,3
SEQ,2,196,22,11
SEQ,2,196,23,6
SEQ,2,196,24,7
SEQ,2,196,25,6
SEQ,2,196,26,2
SEQ,2,196,27,4
SEQ,2,196,28,3
SEQ,2,196,29,16
SEQ,2,196,30,4
SEQ,2,196,31,4
SEQ,2,196,32,3
SEQ,2,196,33,5
SEQ,2,196,34,6
SEQ,2,196,35,3
SEQ,2,196,36,7
SEQ,2,196,37,3
SEQ,2,196,38,13
SEQ,3,196,0,2
SEQ,3,196,1,8
SEQ,3,196,2,4
SEQ,3,196,3,3
SEQ,3,196,4,7
SEQ,3,196,5,3
SEQ,3,196,6,2
SEQ,3,196,7,2
SEQ,3,196,8,2
SEQ,3,196,9,9
SEQ,3,196,10,2
SEQ,3,196,11,5
SEQ,3,196,12,3
SEQ,3,196,13,3
SEQ,3,196,14,6
SEQ,3,196,15,6
SEQ,3,196,16,2
SEQ,3,196,17,2
SEQ,3,196,18,11
SEQ,3,196,19,3
SEQ,3,196,20,6
SEQ,3,196,21,3
SEQ,3,196,22,11
SEQ,3,196,23,6
SEQ,3,196,24,7
SEQ,3,196,25,6
SEQ,3,196,26,2
SEQ,3,196,27,4
SEQ,3,196,28,3
SEQ,3,196,29,16
SEQ,3,196,30,4
SEQ,3,196,31,4
SEQ,3,196,32,3
SEQ,3,196,33,4
SEQ,3,196,34,6
SEQ,3,196,35,3
SEQ,3,196,36,7
SEQ,3,196,37,3
SEQ,3,196,38,13
SEQ,4,200,0,8
SEQ,4,200,1,65
SEQ,4,200,2,18
SEQ,4,200,3,54
SEQ,4,200,4,6
SEQ,4,200,5,8
SEQ,4,200,6,14
SEQ,4,200,7,14
SEQ,4,200,8,13
SEQ,5,200,0,8
SEQ,5,200,1,65
SEQ,5,200,2,18
SEQ,5,200,3,54
SEQ,5,200,4,6
SEQ,5,200,5,8
SEQ,5,200,6,14
SEQ,5,200,7,14
SEQ,5,200,8,13
SEQ,6,200,0,55
SEQ,6,200,1,65
SEQ,6,200,2,18
SEQ,6,200,3,20
SEQ,6,200,4,20
SEQ,6,200,5,22
SEQ,7,200,0,55
SEQ,7,200,1,65
SEQ,7,200,2,18
SEQ,7,200,3,20
SEQ,7,200,4,20
SEQ,7,200,5,22
