pan,genome id,genome size,path_id,length
SEQ,0,1500,0,1500
SEQ,1,1500,0,1500
SEQ,2,1500,0,1500
SEQ,3,1500,0,1500
SEQ,4,1500,0,1500
SEQ,5,1500,0,1500
SEQ,6,1500,0,1500
SEQ,7,1500,0,1500
SEQ,8,1500,0,1500
SEQ,9,1500,0,1500
SEQ,10,1500,0,1500
SEQ,11,1500,0,1500
SEQ,12,1500,0,1500
SEQ,13,1500,0,1500
SEQ,14,1500,0,1500
SEQ,15,1500,0,1500
SEQ,16,1500,0,1500
SEQ,17,1500,0,1500
SEQ,18,1500,0,1500
SEQ,19,1500,0,1500
SEQ,20,1500,0,1500
SEQ,21,1500,0,1500
SEQ,22,1500,0,1500
SEQ,23,1500,0,1500
SEQ,24,1500,0,1500
SEQ,25,1500,0,1500
SEQ,26,1500,0,1500
SEQ,27,1500,0,1500
SEQ,28,1500,0,1500
SEQ,29,1500,0,1500
SEQ,30,1500,0,1500
SEQ,31,1500,0,1500
SEQ,32,1500,0,1500
SEQ,33,1500,0,1500
SEQ,34,1500,0,1500
SEQ,35,1500,0,1500
SEQ,36,1500,0,1500
SEQ,37,1500,0,1500
SEQ,38,1500,0,1500
SEQ,39,1500,0,1500
SEQ,40,1500,0,1500
SEQ,41,1500,0,1500
SEQ,42,1500,0,1500
SEQ,43,1500,0,1500
SEQ,44,1500,0,1500
SEQ,45,1500,0,1500
SEQ,46,1500,0,1500
SEQ,47,1500,0,1500
SEQ,48,1500,0,1500
SEQ,49,1500,0,1500
