u,v,weight
278,279,50
310,311,50
1141,1142,50
581,582,50
613,614,50
1444,1445,50
311,312,50
1142,1143,50
614,615,50
646,647,50
1477,1478,50
344,345,50
1175,1176,50
647,648,50
679,680,50
377,378,50
982,983,50
1208,1209,50
680,681,50
712,713,50
184,185,50
410,411,50
1241,1242,50
713,714,50
746,747,50
444,445,50
779,780,50
251,252,50
477,478,50
1082,1083,50
812,813,50
284,285,50
1115,1116,50
14,15,50
845,846,50
317,318,50
1148,1149,50
15,16,50
47,48,50
846,847,50
878,879,50
318,319,50
350,351,50
1181,1182,50
48,49,50
80,81,50
879,880,50
351,352,50
383,384,50
1214,1215,50
81,82,50
912,913,50
384,385,50
416,417,50
114,115,50
945,946,50
417,418,50
449,450,50
1248,1249,50
996,997,50
147,148,50
978,979,50
1299,1300,50
450,451,50
1281,1282,50
1332,1333,50
483,484,50
1314,1315,50
181,182,50
1365,1366,50
516,517,50
1347,1348,50
214,215,50
819,820,50
1398,1399,50
549,550,50
21,22,50
1380,1381,50
852,853,50
582,583,50
54,55,50
1413,1414,50
885,886,50
583,584,50
615,616,50
87,88,50
918,919,50
1465,1466,50
616,617,50
648,649,50
88,89,50
1195,1196,50
120,121,50
1498,1499,50
649,650,50
121,122,50
153,154,50
700,701,50
682,683,50
154,155,50
985,986,50
733,734,50
715,716,50
1036,1037,50
187,188,50
1018,1019,50
1069,1070,50
220,221,50
1051,1052,50
1102,1103,50
253,254,50
1084,1085,50
556,557,50
1387,1388,50
286,287,50
1117,1118,50
589,590,50
287,288,50
319,320,50
622,623,50
320,321,50
352,353,50
1202,1203,50
353,354,50
385,386,50
932,933,50
1235,1236,50
386,387,50
689,690,50
437,438,50
1268,1269,50
419,420,50
722,723,50
1301,1302,50
452,453,50
773,774,50
1283,1284,50
755,756,50
1334,1335,50
806,807,50
788,789,50
1367,1368,50
839,840,50
821,822,50
1400,1401,50
1124,1125,50
23,24,50
854,855,50
1401,1402,50
326,327,50
24,25,50
56,57,50
1434,1435,50
359,360,50
906,907,50
57,58,50
89,90,50
636,637,50
1467,1468,50
939,940,50
90,91,50
669,670,50
141,142,50
972,973,50
123,124,50
426,427,50
174,175,50
1005,1006,50
156,157,50
459,460,50
1038,1039,50
189,190,50
510,511,50
1020,1021,50
1341,1342,50
492,493,50
1071,1072,50
222,223,50
543,544,50
1374,1375,50
525,526,50
1104,1105,50
576,577,50
1407,1408,50
558,559,50
1105,1106,50
1137,1138,50
1440,1441,50
1138,1139,50
63,64,50
1441,1442,50
1473,1474,50
1171,1172,50
643,644,50
1474,1475,50
373,374,50
1204,1205,50
676,677,50
406,407,50
130,131,50
1237,1238,50
709,710,50
163,164,50
742,743,50
724,725,50
196,197,50
775,776,50
247,248,50
757,758,50
1078,1079,50
229,230,50
808,809,50
280,281,50
1111,1112,50
1337,1338,50
262,263,50
841,842,50
1144,1145,50
295,296,50
842,843,50
874,875,50
1177,1178,50
875,876,50
347,348,50
1178,1179,50
1210,1211,50
77,78,50
908,909,50
380,381,50
1211,1212,50
1243,1244,50
110,111,50
941,942,50
413,414,50
1244,1245,50
1276,1277,50
143,144,50
974,975,50
446,447,50
1277,1278,50
479,480,50
1310,1311,50
461,462,50
512,513,50
1343,1344,50
494,495,50
1041,1042,50
545,546,50
1344,1345,50
17,18,50
1376,1377,50
848,849,50
1074,1075,50
546,547,50
578,579,50
1377,1378,50
1409,1410,50
881,882,50
579,580,50
611,612,50
1410,1411,50
1442,1443,50
914,915,50
612,613,50
84,85,50
1443,1444,50
1475,1476,50
915,916,50
947,948,50
645,646,50
117,118,50
1476,1477,50
948,949,50
980,981,50
678,679,50
150,151,50
981,982,50
1013,1014,50
711,712,50
1316,1317,50
183,184,50
1014,1015,50
165,166,50
744,745,50
1349,1350,50
216,217,50
1047,1048,50
198,199,50
745,746,50
249,250,50
1080,1081,50
778,779,50
282,283,50
1081,1082,50
1113,1114,50
585,586,50
811,812,50
1416,1417,50
283,284,50
315,316,50
1114,1115,50
1146,1147,50
618,619,50
1449,1450,50
316,317,50
1147,1148,50
1179,1180,50
651,652,50
1482,1483,50
349,350,50
1180,1181,50
1212,1213,50
652,653,50
684,685,50
1483,1484,50
382,383,50
1213,1214,50
685,686,50
717,718,50
415,416,50
1246,1247,50
718,719,50
448,449,50
1053,1054,50
1279,1280,50
751,752,50
481,482,50
1312,1313,50
784,785,50
482,483,50
785,786,50
817,818,50
515,516,50
19,20,50
818,819,50
850,851,50
322,323,50
548,549,50
1153,1154,50
20,21,50
1379,1380,50
52,53,50
851,852,50
883,884,50
355,356,50
1186,1187,50
53,54,50
884,885,50
916,917,50
388,389,50
1219,1220,50
86,87,50
917,918,50
949,950,50
389,390,50
421,422,50
1220,1221,50
1252,1253,50
119,120,50
950,951,50
422,423,50
454,455,50
1253,1254,50
152,153,50
983,984,50
455,456,50
1286,1287,50
185,186,50
1016,1017,50
488,489,50
1319,1320,50
186,187,50
218,219,50
1049,1050,50
521,522,50
1352,1353,50
219,220,50
522,523,50
554,555,50
1385,1386,50
252,253,50
555,556,50
587,588,50
59,60,50
1418,1419,50
285,286,50
890,891,50
1116,1117,50
588,589,50
620,621,50
92,93,50
1451,1452,50
923,924,50
621,622,50
653,654,50
125,126,50
1484,1485,50
956,957,50
654,655,50
686,687,50
158,159,50
989,990,50
687,688,50
719,720,50
159,160,50
990,991,50
720,721,50
192,193,50
1023,1024,50
753,754,50
225,226,50
1056,1057,50
786,787,50
226,227,50
258,259,50
1089,1090,50
259,260,50
291,292,50
1122,1123,50
820,821,50
292,293,50
324,325,50
1155,1156,50
22,23,50
627,628,50
853,854,50
1458,1459,50
325,326,50
357,358,50
1188,1189,50
55,56,50
660,661,50
886,887,50
358,359,50
390,391,50
693,694,50
1240,1241,50
391,392,50
423,424,50
1222,1223,50
970,971,50
1273,1274,50
424,425,50
1255,1256,50
727,728,50
1306,1307,50
457,458,50
1288,1289,50
760,761,50
1339,1340,50
490,491,50
1321,1322,50
793,794,50
1372,1373,50
523,524,50
1354,1355,50
826,827,50
28,29,50
859,860,50
557,558,50
29,30,50
61,62,50
892,893,50
590,591,50
62,63,50
94,95,50
1472,1473,50
397,398,50
623,624,50
95,96,50
127,128,50
430,431,50
977,978,50
128,129,50
160,161,50
959,960,50
707,708,50
1010,1011,50
161,162,50
992,993,50
464,465,50
1043,1044,50
194,195,50
1025,1026,50
497,498,50
1076,1077,50
227,228,50
1058,1059,50
530,531,50
1361,1362,50
1109,1110,50
260,261,50
1091,1092,50
1412,1413,50
563,564,50
1394,1395,50
261,262,50
293,294,50
1445,1446,50
596,597,50
294,295,50
1478,1479,50
629,630,50
1176,1177,50
327,328,50
1209,1210,50
134,135,50
360,361,50
681,682,50
663,664,50
411,412,50
1242,1243,50
714,715,50
696,697,50
1275,1276,50
747,748,50
729,730,50
201,202,50
1308,1309,50
780,781,50
762,763,50
234,235,50
1065,1066,50
813,814,50
795,796,50
267,268,50
1098,1099,50
828,829,50
1149,1150,50
1375,1376,50
300,301,50
30,31,50
1182,1183,50
1408,1409,50
333,334,50
880,881,50
31,32,50
1215,1216,50
913,914,50
64,65,50
946,947,50
97,98,50
418,419,50
1249,1250,50
400,401,50
148,149,50
979,980,50
451,452,50
1282,1283,50
433,434,50
1012,1013,50
484,485,50
1315,1316,50
466,467,50
1045,1046,50
517,518,50
1348,1349,50
499,500,50
802,803,50
550,551,50
1381,1382,50
532,533,50
4,5,50
1382,1383,50
1414,1415,50
565,566,50
1112,1113,50
37,38,50
1415,1416,50
1447,1448,50
919,920,50
1145,1146,50
70,71,50
617,618,50
1448,1449,50
1480,1481,50
952,953,50
650,651,50
1481,1482,50
683,684,50
155,156,50
986,987,50
137,138,50
716,717,50
188,189,50
1019,1020,50
170,171,50
749,750,50
221,222,50
1052,1053,50
203,204,50
782,783,50
254,255,50
1085,1086,50
236,237,50
815,816,50
539,540,50
1086,1087,50
1118,1119,50
269,270,50
816,817,50
1119,1120,50
1151,1152,50
849,850,50
321,322,50
1152,1153,50
1184,1185,50
51,52,50
656,657,50
882,883,50
1487,1488,50
354,355,50
1185,1186,50
1217,1218,50
387,388,50
1218,1219,50
1250,1251,50
420,421,50
1251,1252,50
723,724,50
453,454,50
1284,1285,50
435,436,50
756,757,50
486,487,50
1317,1318,50
789,790,50
519,520,50
1318,1319,50
1350,1351,50
822,823,50
552,553,50
1351,1352,50
1383,1384,50
823,824,50
855,856,50
553,554,50
1384,1385,50
856,857,50
888,889,50
586,587,50
58,59,50
1417,1418,50
889,890,50
921,922,50
393,394,50
619,620,50
1224,1225,50
91,92,50
1450,1451,50
922,923,50
954,955,50
1257,1258,50
124,125,50
955,956,50
987,988,50
1290,1291,50
157,158,50
988,989,50
139,140,50
460,461,50
1291,1292,50
1323,1324,50
190,191,50
1021,1022,50
172,173,50
493,494,50
1324,1325,50
223,224,50
1054,1055,50
526,527,50
1357,1358,50
256,257,50
1055,1056,50
1087,1088,50
559,560,50
1390,1391,50
257,258,50
289,290,50
1088,1089,50
1120,1121,50
560,561,50
592,593,50
1423,1424,50
290,291,50
1121,1122,50
593,594,50
625,626,50
1456,1457,50
323,324,50
1154,1155,50
626,627,50
658,659,50
1457,1458,50
1489,1490,50
356,357,50
961,962,50
1187,1188,50
659,660,50
691,692,50
1490,1491,50
994,995,50
692,693,50
1027,1028,50
725,726,50
758,759,50
230,231,50
456,457,50
1061,1062,50
759,760,50
791,792,50
263,264,50
1094,1095,50
792,793,50
824,825,50
296,297,50
1127,1128,50
26,27,50
825,826,50
857,858,50
297,298,50
329,330,50
1160,1161,50
27,28,50
858,859,50
330,331,50
362,363,50
1161,1162,50
1193,1194,50
60,61,50
891,892,50
363,364,50
395,396,50
1194,1195,50
1226,1227,50
93,94,50
698,699,50
924,925,50
396,397,50
428,429,50
1227,1228,50
1259,1260,50
126,127,50
731,732,50
957,958,50
429,430,50
1260,1261,50
764,765,50
1311,1312,50
462,463,50
1293,1294,50
495,496,50
1326,1327,50
193,194,50
798,799,50
496,497,50
528,529,50
0,1,50
1359,1360,50
831,832,50
529,530,50
561,562,50
33,34,50
1392,1393,50
864,865,50
562,563,50
594,595,50
34,35,50
66,67,50
1425,1426,50
897,898,50
595,596,50
67,68,50
99,100,50
898,899,50
930,931,50
628,629,50
100,101,50
132,133,50
931,932,50
963,964,50
661,662,50
133,134,50
1492,1493,50
964,965,50
468,469,50
694,695,50
1015,1016,50
166,167,50
997,998,50
1048,1049,50
199,200,50
1030,1031,50
232,233,50
1063,1064,50
535,536,50
1366,1367,50
233,234,50
265,266,50
1096,1097,50
568,569,50
1399,1400,50
266,267,50
298,299,50
1129,1130,50
601,602,50
1432,1433,50
299,300,50
331,332,50
1162,1163,50
602,603,50
634,635,50
332,333,50
364,365,50
635,636,50
667,668,50
365,366,50
1196,1197,50
668,669,50
1247,1248,50
398,399,50
1229,1230,50
701,702,50
1280,1281,50
205,206,50
431,432,50
752,753,50
1262,1263,50
734,735,50
1313,1314,50
767,768,50
1346,1347,50
800,801,50
272,273,50
1103,1104,50
2,3,50
833,834,50
305,306,50
1136,1137,50
3,4,50
35,36,50
866,867,50
338,339,50
1169,1170,50
36,37,50
68,69,50
899,900,50
1446,1447,50
371,372,50
69,70,50
101,102,50
372,373,50
1479,1480,50
404,405,50
951,952,50
102,103,50
933,934,50
405,406,50
984,985,50
135,136,50
966,967,50
438,439,50
1017,1018,50
168,169,50
489,490,50
999,1000,50
1320,1321,50
471,472,50
1050,1051,50
1353,1354,50
504,505,50
1335,1336,50
1083,1084,50
1386,1387,50
537,538,50
9,10,50
1368,1369,50
840,841,50
1419,1420,50
570,571,50
42,43,50
268,269,50
873,874,50
1420,1421,50
1452,1453,50
603,604,50
1150,1151,50
75,76,50
1453,1454,50
1485,1486,50
1183,1184,50
108,109,50
655,656,50
1486,1487,50
637,638,50
109,110,50
1216,1217,50
688,689,50
670,671,50
142,143,50
721,722,50
703,704,50
175,176,50
754,755,50
736,737,50
1057,1058,50
208,209,50
1039,1040,50
787,788,50
1090,1091,50
241,242,50
1072,1073,50
1123,1124,50
274,275,50
1156,1157,50
307,308,50
5,6,50
610,611,50
1157,1158,50
1189,1190,50
340,341,50
887,888,50
1190,1191,50
920,921,50
392,393,50
1223,1224,50
374,375,50
122,123,50
953,954,50
425,426,50
1256,1257,50
407,408,50
458,459,50
1289,1290,50
440,441,50
491,492,50
1322,1323,50
473,474,50
794,795,50
776,777,50
524,525,50
1355,1356,50
506,507,50
827,828,50
809,810,50
1356,1357,50
1388,1389,50
860,861,50
11,12,50
1389,1390,50
1421,1422,50
893,894,50
44,45,50
591,592,50
1422,1423,50
1454,1455,50
894,895,50
926,927,50
624,625,50
96,97,50
1455,1456,50
927,928,50
657,658,50
129,130,50
1488,1489,50
960,961,50
111,112,50
690,691,50
1295,1296,50
162,163,50
993,994,50
144,145,50
1328,1329,50
195,196,50
1026,1027,50
177,178,50
228,229,50
1059,1060,50
210,211,50
531,532,50
1362,1363,50
513,514,50
1060,1061,50
1092,1093,50
243,244,50
564,565,50
790,791,50
1395,1396,50
1093,1094,50
1125,1126,50
597,598,50
1428,1429,50
1126,1127,50
1158,1159,50
630,631,50
1461,1462,50
328,329,50
1159,1160,50
1191,1192,50
631,632,50
1462,1463,50
1494,1495,50
361,362,50
1192,1193,50
664,665,50
1495,1496,50
394,395,50
1225,1226,50
697,698,50
427,428,50
1032,1033,50
1258,1259,50
730,731,50
763,764,50
1292,1293,50
217,218,50
796,797,50
1325,1326,50
250,251,50
797,798,50
829,830,50
301,302,50
527,528,50
1132,1133,50
1358,1359,50
830,831,50
862,863,50
334,335,50
1165,1166,50
32,33,50
863,864,50
895,896,50
367,368,50
1198,1199,50
65,66,50
896,897,50
928,929,50
368,369,50
1199,1200,50
1231,1232,50
98,99,50
929,930,50
401,402,50
1232,1233,50
1264,1265,50
131,132,50
962,963,50
434,435,50
1265,1266,50
1297,1298,50
164,165,50
769,770,50
995,996,50
467,468,50
1298,1299,50
197,198,50
1028,1029,50
500,501,50
1331,1332,50
1029,1030,50
501,502,50
533,534,50
1364,1365,50
231,232,50
1062,1063,50
534,535,50
566,567,50
38,39,50
1397,1398,50
264,265,50
869,870,50
1095,1096,50
567,568,50
599,600,50
71,72,50
1430,1431,50
902,903,50
600,601,50
632,633,50
1431,1432,50
104,105,50
1463,1464,50
935,936,50
633,634,50
665,666,50
105,106,50
1464,1465,50
1496,1497,50
936,937,50
968,969,50
666,667,50
138,139,50
1497,1498,50
969,970,50
1001,1002,50
699,700,50
171,172,50
1002,1003,50
1034,1035,50
732,733,50
204,205,50
1035,1036,50
765,766,50
237,238,50
1068,1069,50
766,767,50
238,239,50
270,271,50
1101,1102,50
799,800,50
271,272,50
303,304,50
1134,1135,50
1,2,50
606,607,50
832,833,50
1437,1438,50
304,305,50
336,337,50
1135,1136,50
1167,1168,50
639,640,50
1470,1471,50
337,338,50
369,370,50
1168,1169,50
1200,1201,50
672,673,50
370,371,50
402,403,50
1201,1202,50
1233,1234,50
705,706,50
403,404,50
1234,1235,50
706,707,50
738,739,50
1285,1286,50
436,437,50
1267,1268,50
739,740,50
469,470,50
1300,1301,50
772,773,50
470,471,50
502,503,50
1333,1334,50
805,806,50
503,504,50
7,8,50
