Step,Iteration,Score,True Genomes,Inferred Genomes,Number of Genomes Delta,Number of Core Genes Delta,True Positive Edges,Edge Accuracy,Edge Precision,Edge Recall,True Positive Core Genes,Core Gene Accuracy,Core Gene Precision,Core Gene Recall,Strategy,Strategy_Key,Config,kmin,kmax
Iteration 95,95,-144272.0,26,664,638,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.5$",37,81736
Iteration 96,96,-144224.0,26,665,639,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.5$",37,81736
Iteration 97,97,-144176.0,26,666,640,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.5$",37,81736
Iteration 98,98,-144128.0,26,667,641,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.5$",37,81736
Iteration 99,99,-144080.0,26,668,642,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.5$",37,81736
Iteration 100,100,-144032.0,26,669,643,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.5$",37,81736
Phase 2: Base Pangenome,0,-36811.0,26,570,544,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Phase 3: Refinement,1,-148954.0,26,570,544,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 2,2,-148904.0,26,571,545,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 3,3,-148854.0,26,572,546,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 4,4,-148804.0,26,573,547,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 5,5,-148754.0,26,574,548,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 6,6,-148704.0,26,575,549,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 7,7,-148654.0,26,576,550,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 8,8,-148604.0,26,577,551,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 9,9,-148554.0,26,578,552,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 10,10,-148504.0,26,579,553,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 11,11,-148454.0,26,580,554,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 12,12,-148404.0,26,581,555,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 13,13,-148354.0,26,582,556,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 14,14,-148304.0,26,583,557,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 15,15,-148254.0,26,584,558,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 16,16,-148204.0,26,585,559,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 17,17,-148154.0,26,586,560,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 18,18,-148104.0,26,587,561,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 19,19,-148054.0,26,588,562,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 20,20,-148004.0,26,589,563,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 21,21,-147954.0,26,590,564,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 22,22,-147904.0,26,591,565,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 23,23,-147854.0,26,592,566,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 24,24,-147804.0,26,593,567,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 25,25,-147754.0,26,594,568,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 26,26,-147704.0,26,595,569,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 27,27,-147654.0,26,596,570,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 28,28,-147604.0,26,597,571,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 29,29,-147554.0,26,598,572,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 30,30,-147504.0,26,599,573,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 31,31,-147454.0,26,600,574,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 32,32,-147404.0,26,601,575,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 33,33,-147354.0,26,602,576,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 34,34,-147304.0,26,603,577,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 35,35,-147254.0,26,604,578,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 36,36,-147204.0,26,605,579,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 37,37,-147154.0,26,606,580,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 38,38,-147104.0,26,607,581,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 39,39,-147054.0,26,608,582,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 40,40,-147004.0,26,609,583,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 41,41,-146954.0,26,610,584,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 42,42,-146904.0,26,611,585,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 43,43,-146854.0,26,612,586,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 44,44,-146804.0,26,613,587,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 45,45,-146754.0,26,614,588,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 46,46,-146704.0,26,615,589,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 47,47,-146654.0,26,616,590,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 48,48,-146604.0,26,617,591,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 49,49,-146554.0,26,618,592,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 50,50,-146504.0,26,619,593,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 51,51,-146454.0,26,620,594,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 52,52,-146404.0,26,621,595,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 53,53,-146354.0,26,622,596,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 54,54,-146304.0,26,623,597,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 55,55,-146254.0,26,624,598,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 56,56,-146204.0,26,625,599,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 57,57,-146154.0,26,626,600,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 58,58,-146104.0,26,627,601,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 59,59,-146054.0,26,628,602,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 60,60,-146004.0,26,629,603,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 61,61,-145954.0,26,630,604,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 62,62,-145904.0,26,631,605,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 63,63,-145854.0,26,632,606,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 64,64,-145804.0,26,633,607,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 65,65,-145754.0,26,634,608,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 66,66,-145704.0,26,635,609,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 67,67,-145654.0,26,636,610,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 68,68,-145604.0,26,637,611,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 69,69,-145554.0,26,638,612,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 70,70,-145504.0,26,639,613,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 71,71,-145454.0,26,640,614,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 72,72,-145404.0,26,641,615,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 73,73,-145354.0,26,642,616,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 74,74,-145304.0,26,643,617,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 75,75,-145254.0,26,644,618,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 76,76,-145204.0,26,645,619,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 77,77,-145154.0,26,646,620,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 78,78,-145104.0,26,647,621,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 79,79,-145054.0,26,648,622,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 80,80,-145004.0,26,649,623,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 81,81,-144954.0,26,650,624,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 82,82,-144904.0,26,651,625,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 83,83,-144854.0,26,652,626,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 84,84,-144804.0,26,653,627,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 85,85,-144754.0,26,654,628,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 86,86,-144704.0,26,655,629,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 87,87,-144656.0,26,656,630,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 88,88,-144608.0,26,657,631,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 89,89,-144560.0,26,658,632,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 90,90,-144512.0,26,659,633,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 91,91,-144464.0,26,660,634,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 92,92,-144416.0,26,661,635,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 93,93,-144368.0,26,662,636,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 94,94,-144320.0,26,663,637,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 95,95,-144272.0,26,664,638,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 96,96,-144224.0,26,665,639,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 97,97,-144176.0,26,666,640,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 98,98,-144128.0,26,667,641,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 99,99,-144080.0,26,668,642,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Iteration 100,100,-144032.0,26,669,643,0,570,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 0.25$",37,40886
Phase 2: Base Pangenome,0,-150103.25,26,11,15,0,528,0.7218543046357616,1.0,0.9263157894736842,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Phase 3: Refinement,1,-150095.0,26,11,15,0,528,0.7218543046357616,1.0,0.9263157894736842,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 2,2,-150043.0,26,12,14,0,529,0.7284768211920529,1.0,0.9280701754385965,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 3,3,-149993.0,26,13,13,0,529,0.7284768211920529,1.0,0.9280701754385965,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 4,4,-149943.0,26,14,12,0,529,0.7284768211920529,1.0,0.9280701754385965,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 5,5,-149893.0,26,15,11,0,529,0.7284768211920529,1.0,0.9280701754385965,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 6,6,-149843.0,26,16,10,0,529,0.7284768211920529,1.0,0.9280701754385965,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 7,7,-149793.0,26,17,9,0,529,0.7284768211920529,1.0,0.9280701754385965,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 8,8,-149743.0,26,18,8,0,529,0.7284768211920529,1.0,0.9280701754385965,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 9,9,-149693.0,26,19,7,0,529,0.7284768211920529,1.0,0.9280701754385965,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 10,10,-149643.0,26,20,6,0,529,0.7284768211920529,1.0,0.9280701754385965,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 11,11,-149593.0,26,21,5,0,529,0.7284768211920529,1.0,0.9280701754385965,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 12,12,-149543.0,26,22,4,0,529,0.7284768211920529,1.0,0.9280701754385965,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 13,13,-149493.0,26,23,3,0,529,0.7284768211920529,1.0,0.9280701754385965,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 14,14,-149443.0,26,24,2,0,529,0.7284768211920529,1.0,0.9280701754385965,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 15,15,-149393.0,26,25,1,0,529,0.7284768211920529,1.0,0.9280701754385965,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 16,16,-149343.0,26,26,0,0,529,0.7284768211920529,1.0,0.9280701754385965,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 17,17,-149293.0,26,27,1,0,529,0.7284768211920529,1.0,0.9280701754385965,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 18,18,-149243.0,26,28,2,0,529,0.7284768211920529,1.0,0.9280701754385965,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 19,19,-149193.0,26,29,3,0,529,0.7284768211920529,1.0,0.9280701754385965,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 20,20,-149143.0,26,30,4,0,529,0.7284768211920529,1.0,0.9280701754385965,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 21,21,-149093.0,26,31,5,0,529,0.7284768211920529,1.0,0.9280701754385965,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 22,22,-149043.0,26,32,6,0,530,0.7350993377483444,1.0,0.9298245614035088,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 23,23,-148993.0,26,33,7,0,530,0.7350993377483444,1.0,0.9298245614035088,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 24,24,-148943.0,26,34,8,0,530,0.7350993377483444,1.0,0.9298245614035088,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 25,25,-148893.0,26,35,9,0,530,0.7350993377483444,1.0,0.9298245614035088,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 26,26,-148843.0,26,36,10,0,530,0.7350993377483444,1.0,0.9298245614035088,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 27,27,-148793.0,26,37,11,0,531,0.7417218543046358,1.0,0.9315789473684211,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 28,28,-148743.0,26,38,12,0,531,0.7417218543046358,1.0,0.9315789473684211,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 29,29,-148693.0,26,39,13,0,531,0.7417218543046358,1.0,0.9315789473684211,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 30,30,-148643.0,26,40,14,0,531,0.7417218543046358,1.0,0.9315789473684211,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 31,31,-148593.0,26,41,15,0,531,0.7417218543046358,1.0,0.9315789473684211,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 32,32,-148543.0,26,42,16,0,531,0.7417218543046358,1.0,0.9315789473684211,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 33,33,-148493.0,26,43,17,0,531,0.7417218543046358,1.0,0.9315789473684211,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 34,34,-148443.0,26,44,18,0,531,0.7417218543046358,1.0,0.9315789473684211,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 35,35,-148393.0,26,45,19,0,531,0.7417218543046358,1.0,0.9315789473684211,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
Iteration 36,36,-148343.0,26,46,20,0,531,0.7417218543046358,1.0,0.9315789473684211,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 0.25,\, \gamma = 1.0$",37,653629
