pan,genome id,genome size,path_id,length
SEQ,0,727,0,4
SEQ,0,727,1,2
SEQ,0,727,2,8
SEQ,0,727,3,3
SEQ,0,727,4,2
SEQ,0,727,5,7
SEQ,0,727,6,4
SEQ,0,727,7,4
SEQ,0,727,8,7
SEQ,0,727,9,2
SEQ,0,727,10,2
SEQ,0,727,11,3
SEQ,0,727,12,2
SEQ,0,727,13,2
SEQ,0,727,14,2
SEQ,0,727,15,3
SEQ,0,727,16,4
SEQ,0,727,17,2
SEQ,0,727,18,4
SEQ,0,727,19,2
SEQ,0,727,20,3
SEQ,0,727,21,7
SEQ,0,727,22,2
SEQ,0,727,23,3
SEQ,0,727,24,2
SEQ,0,727,25,4
SEQ,0,727,26,4
SEQ,0,727,27,2
SEQ,0,727,28,2
SEQ,0,727,29,3
SEQ,0,727,30,5
SEQ,0,727,31,2
SEQ,0,727,32,7
SEQ,0,727,33,2
SEQ,0,727,34,2
SEQ,0,727,35,2
SEQ,0,727,36,11
SEQ,0,727,37,3
SEQ,0,727,38,6
SEQ,0,727,39,2
SEQ,0,727,40,2
SEQ,0,727,41,3
SEQ,0,727,42,3
SEQ,0,727,43,4
SEQ,0,727,44,3
SEQ,0,727,45,2
SEQ,0,727,46,3
SEQ,0,727,47,2
SEQ,0,727,48,9
SEQ,0,727,49,2
SEQ,0,727,50,2
SEQ,0,727,51,2
SEQ,0,727,52,2
SEQ,0,727,53,2
SEQ,0,727,54,6
SEQ,0,727,55,4
SEQ,0,727,56,6
SEQ,0,727,57,3
SEQ,0,727,58,7
SEQ,0,727,59,2
SEQ,0,727,60,2
SEQ,0,727,61,4
SEQ,0,727,62,4
SEQ,0,727,63,2
SEQ,0,727,64,2
SEQ,0,727,65,7
SEQ,0,727,66,7
SEQ,0,727,67,4
SEQ,0,727,68,2
SEQ,0,727,69,5
SEQ,0,727,70,7
SEQ,0,727,71,3
SEQ,0,727,72,3
SEQ,0,727,73,3
SEQ,0,727,74,2
SEQ,0,727,75,9
SEQ,0,727,76,4
SEQ,0,727,77,2
SEQ,0,727,78,2
SEQ,0,727,79,3
SEQ,0,727,80,4
SEQ,0,727,81,2
SEQ,0,727,82,2
SEQ,0,727,83,3
SEQ,0,727,84,2
SEQ,0,727,85,7
SEQ,0,727,86,3
SEQ,0,727,87,4
SEQ,0,727,88,9
SEQ,0,727,89,2
SEQ,0,727,90,9
SEQ,0,727,91,6
SEQ,0,727,92,2
SEQ,0,727,93,5
SEQ,0,727,94,8
SEQ,0,727,95,2
SEQ,0,727,96,5
SEQ,0,727,97,6
SEQ,0,727,98,3
SEQ,0,727,99,7
SEQ,0,727,100,4
SEQ,0,727,101,3
SEQ,0,727,102,4
SEQ,0,727,103,2
SEQ,0,727,104,6
SEQ,0,727,105,3
SEQ,0,727,106,7
SEQ,0,727,107,2
SEQ,0,727,108,3
SEQ,0,727,109,4
SEQ,0,727,110,5
SEQ,0,727,111,17
SEQ,0,727,112,4
SEQ,0,727,113,7
SEQ,0,727,114,2
SEQ,0,727,115,2
SEQ,0,727,116,4
SEQ,0,727,117,2
SEQ,0,727,118,2
SEQ,0,727,119,7
SEQ,0,727,120,4
SEQ,0,727,121,3
SEQ,0,727,122,2
SEQ,0,727,123,3
SEQ,0,727,124,5
SEQ,0,727,125,2
SEQ,0,727,126,2
SEQ,0,727,127,2
SEQ,0,727,128,7
SEQ,0,727,129,7
SEQ,0,727,130,6
SEQ,0,727,131,6
SEQ,0,727,132,2
SEQ,0,727,133,4
SEQ,0,727,134,2
SEQ,0,727,135,3
SEQ,0,727,136,4
SEQ,0,727,137,2
SEQ,0,727,138,6
SEQ,0,727,139,6
SEQ,0,727,140,2
SEQ,0,727,141,3
SEQ,0,727,142,4
SEQ,0,727,143,2
SEQ,0,727,144,5
SEQ,0,727,145,2
SEQ,0,727,146,3
SEQ,0,727,147,7
SEQ,0,727,148,3
SEQ,0,727,149,2
SEQ,0,727,150,2
SEQ,0,727,151,2
SEQ,0,727,152,3
SEQ,0,727,153,3
SEQ,0,727,154,6
SEQ,0,727,155,3
SEQ,0,727,156,2
SEQ,0,727,157,5
SEQ,0,727,158,7
SEQ,0,727,159,4
SEQ,0,727,160,3
SEQ,0,727,161,3
SEQ,0,727,162,3
SEQ,0,727,163,4
SEQ,0,727,164,6
SEQ,0,727,165,8
SEQ,0,727,166,4
SEQ,0,727,167,3
SEQ,0,727,168,2
SEQ,0,727,169,15
SEQ,0,727,170,2
SEQ,0,727,171,2
SEQ,0,727,172,2
SEQ,0,727,173,2
SEQ,0,727,174,3
SEQ,0,727,175,5
SEQ,0,727,176,3
SEQ,0,727,177,2
SEQ,0,727,178,6
SEQ,0,727,179,3
SEQ,0,727,180,3
SEQ,0,727,181,3
SEQ,0,727,182,2
SEQ,0,727,183,2
SEQ,0,727,184,4
SEQ,0,727,185,3
SEQ,0,727,186,2
SEQ,0,727,187,3
SEQ,0,727,188,3
SEQ,0,727,189,3
SEQ,1,888,0,9
SEQ,1,888,1,8
SEQ,1,888,2,2
SEQ,1,888,3,2
SEQ,1,888,4,2
SEQ,1,888,5,18
SEQ,1,888,6,7
SEQ,1,888,7,20
SEQ,1,888,8,8
SEQ,1,888,9,3
SEQ,1,888,10,5
SEQ,1,888,11,2
SEQ,1,888,12,2
SEQ,1,888,13,13
SEQ,1,888,14,6
SEQ,1,888,15,4
SEQ,1,888,16,3
SEQ,1,888,17,6
SEQ,1,888,18,3
SEQ,1,888,19,2
SEQ,1,888,20,9
SEQ,1,888,21,2
SEQ,1,888,22,6
SEQ,1,888,23,3
SEQ,1,888,24,11
SEQ,1,888,25,5
SEQ,1,888,26,7
SEQ,1,888,27,7
SEQ,1,888,28,6
SEQ,1,888,29,3
SEQ,1,888,30,3
SEQ,1,888,31,2
SEQ,1,888,32,3
SEQ,1,888,33,2
SEQ,1,888,34,15
SEQ,1,888,35,7
SEQ,1,888,36,18
SEQ,1,888,37,14
SEQ,1,888,38,5
SEQ,1,888,39,17
SEQ,1,888,40,8
SEQ,1,888,41,5
SEQ,1,888,42,9
SEQ,1,888,43,2
SEQ,1,888,44,5
SEQ,1,888,45,2
SEQ,1,888,46,2
SEQ,1,888,47,14
SEQ,1,888,48,4
SEQ,1,888,49,3
SEQ,1,888,50,7
SEQ,1,888,51,8
SEQ,1,888,52,6
SEQ,1,888,53,4
SEQ,1,888,54,2
SEQ,1,888,55,11
SEQ,1,888,56,7
SEQ,1,888,57,13
SEQ,1,888,58,4
SEQ,1,888,59,5
SEQ,1,888,60,12
SEQ,1,888,61,8
SEQ,1,888,62,4
SEQ,1,888,63,4
SEQ,1,888,64,3
SEQ,1,888,65,30
SEQ,1,888,66,6
SEQ,1,888,67,3
SEQ,1,888,68,16
SEQ,1,888,69,2
SEQ,1,888,70,4
SEQ,1,888,71,3
SEQ,1,888,72,20
SEQ,1,888,73,3
SEQ,1,888,74,4
SEQ,1,888,75,7
SEQ,1,888,76,4
SEQ,1,888,77,10
SEQ,1,888,78,7
SEQ,1,888,79,5
SEQ,1,888,80,4
SEQ,1,888,81,9
SEQ,1,888,82,11
SEQ,1,888,83,13
SEQ,1,888,84,5
SEQ,1,888,85,8
SEQ,1,888,86,2
SEQ,1,888,87,8
SEQ,1,888,88,5
SEQ,1,888,89,21
SEQ,1,888,90,7
SEQ,1,888,91,8
SEQ,1,888,92,6
SEQ,1,888,93,8
SEQ,1,888,94,11
SEQ,1,888,95,7
SEQ,1,888,96,2
SEQ,1,888,97,2
SEQ,1,888,98,7
SEQ,1,888,99,3
SEQ,1,888,100,4
SEQ,1,888,101,7
SEQ,1,888,102,4
SEQ,1,888,103,14
SEQ,1,888,104,4
SEQ,1,888,105,6
SEQ,1,888,106,2
SEQ,1,888,107,3
SEQ,1,888,108,3
SEQ,1,888,109,10
SEQ,1,888,110,2
SEQ,1,888,111,6
SEQ,1,888,112,2
SEQ,1,888,113,2
SEQ,1,888,114,4
SEQ,1,888,115,8
SEQ,1,888,116,9
SEQ,1,888,117,11
SEQ,1,888,118,9
SEQ,1,888,119,8
SEQ,1,888,120,2
SEQ,1,888,121,13
SEQ,1,888,122,12
SEQ,1,888,123,3
SEQ,1,888,124,3
SEQ,1,888,125,4
SEQ,1,888,126,7
