pan,genome id,genome size,path_id,length
simulated,6,1000,0,33
simulated,6,1000,1,13
simulated,6,1000,2,52
simulated,6,1000,3,16
simulated,6,1000,4,28
simulated,6,1000,5,9
simulated,6,1000,6,10
simulated,6,1000,7,10
simulated,6,1000,8,10
simulated,6,1000,9,20
simulated,6,1000,10,25
simulated,6,1000,11,11
simulated,6,1000,12,6
simulated,6,1000,13,32
simulated,6,1000,14,26
simulated,6,1000,15,38
simulated,6,1000,16,64
simulated,6,1000,17,47
simulated,6,1000,18,10
simulated,6,1000,19,54
simulated,6,1000,20,8
simulated,6,1000,21,86
simulated,6,1000,22,8
simulated,6,1000,23,4
simulated,6,1000,24,56
simulated,6,1000,25,37
simulated,6,1000,26,61
simulated,6,1000,27,45
simulated,6,1000,28,41
simulated,6,1000,29,10
simulated,6,1000,30,9
simulated,6,1000,31,27
simulated,6,1000,32,3
simulated,6,1000,33,2
simulated,6,1000,34,30
simulated,6,1000,35,2
simulated,6,1000,36,4
simulated,6,1000,37,53
simulated,16,1000,0,6
simulated,16,1000,1,9
simulated,16,1000,2,37
simulated,16,1000,3,10
simulated,16,1000,4,2
simulated,16,1000,5,21
simulated,16,1000,6,23
simulated,16,1000,7,62
simulated,16,1000,8,45
simulated,16,1000,9,3
simulated,16,1000,10,6
simulated,16,1000,11,5
simulated,16,1000,12,10
simulated,16,1000,13,54
simulated,16,1000,14,12
simulated,16,1000,15,16
simulated,16,1000,16,23
simulated,16,1000,17,24
simulated,16,1000,18,7
simulated,16,1000,19,121
simulated,16,1000,20,18
simulated,16,1000,21,13
simulated,16,1000,22,8
simulated,16,1000,23,18
simulated,16,1000,24,86
simulated,16,1000,25,9
simulated,16,1000,26,41
simulated,16,1000,27,20
simulated,16,1000,28,5
simulated,16,1000,29,7
simulated,16,1000,30,43
simulated,16,1000,31,52
simulated,16,1000,32,3
simulated,16,1000,33,2
simulated,16,1000,34,59
simulated,16,1000,35,2
simulated,16,1000,36,67
simulated,16,1000,37,2
simulated,16,1000,38,29
simulated,16,1000,39,20
simulated,20,1000,0,10
simulated,20,1000,1,82
simulated,20,1000,2,23
simulated,20,1000,3,78
simulated,20,1000,4,9
simulated,20,1000,5,62
simulated,20,1000,6,10
simulated,20,1000,7,12
simulated,20,1000,8,79
simulated,20,1000,9,19
simulated,20,1000,10,76
simulated,20,1000,11,4
simulated,20,1000,12,9
simulated,20,1000,13,12
simulated,20,1000,14,27
simulated,20,1000,15,110
simulated,20,1000,16,82
simulated,20,1000,17,10
simulated,20,1000,18,45
simulated,20,1000,19,71
simulated,20,1000,20,10
simulated,20,1000,21,10
simulated,20,1000,22,18
simulated,20,1000,23,8
simulated,20,1000,24,9
simulated,20,1000,25,3
simulated,20,1000,26,18
simulated,20,1000,27,30
simulated,20,1000,28,28
simulated,20,1000,29,9
simulated,20,1000,30,21
simulated,20,1000,31,6
simulated,24,1000,0,55
simulated,24,1000,1,9
simulated,24,1000,2,74
simulated,24,1000,3,19
simulated,24,1000,4,67
simulated,24,1000,5,19
simulated,24,1000,6,22
simulated,24,1000,7,84
simulated,24,1000,8,43
simulated,24,1000,9,14
simulated,24,1000,10,9
simulated,24,1000,11,16
simulated,24,1000,12,19
simulated,24,1000,13,46
simulated,24,1000,14,86
simulated,24,1000,15,10
simulated,24,1000,16,12
simulated,24,1000,17,110
simulated,24,1000,18,10
simulated,24,1000,19,109
simulated,24,1000,20,10
simulated,24,1000,21,72
simulated,24,1000,22,6
simulated,24,1000,23,7
simulated,24,1000,24,20
simulated,24,1000,25,37
simulated,24,1000,26,9
simulated,24,1000,27,6
simulated,26,1000,0,54
simulated,26,1000,1,8
simulated,26,1000,2,20
simulated,26,1000,3,9
simulated,26,1000,4,90
simulated,26,1000,5,10
simulated,26,1000,6,28
simulated,26,1000,7,58
simulated,26,1000,8,10
simulated,26,1000,9,22
simulated,26,1000,10,115
simulated,26,1000,11,86
simulated,26,1000,12,2
simulated,26,1000,13,17
simulated,26,1000,14,47
simulated,26,1000,15,63
simulated,26,1000,16,2
simulated,26,1000,17,48
simulated,26,1000,18,6
simulated,26,1000,19,36
simulated,26,1000,20,108
simulated,26,1000,21,20
simulated,26,1000,22,77
simulated,26,1000,23,22
simulated,26,1000,24,42
simulated,30,1000,0,27
simulated,30,1000,1,117
simulated,30,1000,2,30
simulated,30,1000,3,49
simulated,30,1000,4,30
simulated,30,1000,5,18
simulated,30,1000,6,8
simulated,30,1000,7,6
simulated,30,1000,8,16
simulated,30,1000,9,39
simulated,30,1000,10,12
simulated,30,1000,11,38
simulated,30,1000,12,49
simulated,30,1000,13,30
simulated,30,1000,14,36
simulated,30,1000,15,69
simulated,30,1000,16,185
simulated,30,1000,17,28
simulated,30,1000,18,6
simulated,30,1000,19,5
simulated,30,1000,20,12
simulated,30,1000,21,30
simulated,30,1000,22,39
simulated,30,1000,23,69
simulated,30,1000,24,29
simulated,30,1000,25,2
simulated,30,1000,26,21
simulated,33,1000,0,41
simulated,33,1000,1,4
simulated,33,1000,2,63
simulated,33,1000,3,35
simulated,33,1000,4,3
simulated,33,1000,5,17
simulated,33,1000,6,57
simulated,33,1000,7,2
simulated,33,1000,8,16
simulated,33,1000,9,22
simulated,33,1000,10,50
simulated,33,1000,11,31
simulated,33,1000,12,48
simulated,33,1000,13,10
simulated,33,1000,14,12
simulated,33,1000,15,24
simulated,33,1000,16,62
simulated,33,1000,17,18
simulated,33,1000,18,29
simulated,33,1000,19,25
simulated,33,1000,20,30
simulated,33,1000,21,11
simulated,33,1000,22,91
simulated,33,1000,23,22
simulated,33,1000,24,115
simulated,33,1000,25,94
simulated,33,1000,26,2
simulated,33,1000,27,64
simulated,33,1000,28,2
simulated,34,1000,0,9
simulated,34,1000,1,45
simulated,34,1000,2,228
simulated,34,1000,3,48
simulated,34,1000,4,17
simulated,34,1000,5,55
simulated,34,1000,6,4
simulated,34,1000,7,62
simulated,34,1000,8,29
simulated,34,1000,9,22
simulated,34,1000,10,66
simulated,34,1000,11,41
simulated,34,1000,12,45
simulated,34,1000,13,10
simulated,34,1000,14,14
simulated,34,1000,15,24
simulated,34,1000,16,2
simulated,34,1000,17,17
simulated,34,1000,18,14
simulated,34,1000,19,12
simulated,34,1000,20,64
simulated,34,1000,21,34
simulated,34,1000,22,18
simulated,34,1000,23,16
simulated,34,1000,24,104
simulated,36,1000,0,51
simulated,36,1000,1,5
simulated,36,1000,2,62
simulated,36,1000,3,76
simulated,36,1000,4,35
simulated,36,1000,5,4
simulated,36,1000,6,119
simulated,36,1000,7,5
simulated,36,1000,8,29
simulated,36,1000,9,19
simulated,36,1000,10,6
simulated,36,1000,11,27
simulated,36,1000,12,10
simulated,36,1000,13,12
simulated,36,1000,14,21
simulated,36,1000,15,10
simulated,36,1000,16,39
simulated,36,1000,17,4
simulated,36,1000,18,11
simulated,36,1000,19,5
simulated,36,1000,20,5
simulated,36,1000,21,10
simulated,36,1000,22,20
simulated,36,1000,23,57
simulated,36,1000,24,33
simulated,36,1000,25,45
simulated,36,1000,26,78
simulated,36,1000,27,86
simulated,36,1000,28,3
simulated,36,1000,29,73
simulated,36,1000,30,32
simulated,36,1000,31,8
simulated,42,1000,0,113
simulated,42,1000,1,23
simulated,42,1000,2,9
simulated,42,1000,3,9
simulated,42,1000,4,10
simulated,42,1000,5,35
simulated,42,1000,6,102
simulated,42,1000,7,23
simulated,42,1000,8,6
simulated,42,1000,9,12
simulated,42,1000,10,3
simulated,42,1000,11,46
simulated,42,1000,12,22
simulated,42,1000,13,23
simulated,42,1000,14,31
simulated,42,1000,15,66
