gene size,replicate,genomes gt,genomes inf,runtime_phases_1-3,runtime_phase_4,total_runtime,alpha,gamma
50,1,42,39,29.526925185999062,3.2900061341933906e-07,29.526925514999675,0.25,1.0
50,1,57,28,19.803752078998514,7.36001311452128e-07,19.803752814999825,0.5,1.0
50,1,57,57,0.9218492670006526,3.6299934436101466e-07,0.921849629999997,1.0,1.0
50,1,18,21,5.416472586999589,3.6900019040331244e-07,5.4164729559997795,1.0,0.5
50,1,20,20,0.08794248100093682,3.1099989428184927e-07,0.0879427920008311,1.0,0.25
50,2,60,60,1.0236936239998613,3.6600067687686533e-07,1.0236939900005382,0.25,1.0
50,2,70,49,42.12282148600025,4.140001692576334e-07,42.12282190000042,0.5,1.0
50,2,8,8,0.44423880800059123,2.1000050764996558e-07,0.4442390180010989,1.0,1.0
50,2,48,38,31.49888871099938,6.580012268386781e-07,31.498889369000608,1.0,0.5
50,2,63,34,18.86684027999945,2.9799957701470703e-07,18.866840577999028,1.0,0.25
50,3,40,37,18.27599434900003,3.029999788850546e-07,18.27599465200001,0.25,1.0
50,3,6,7,0.35492684899872984,3.4299955586902797e-07,0.3549271919982857,0.5,1.0
50,3,53,45,94.09036954600015,2.610013325465843e-07,94.09036980700148,1.0,1.0
50,3,51,51,0.6994575129992882,3.339991963002831e-07,0.6994578469984845,1.0,0.5
50,3,10,6,0.220819775999189,3.4900040191132575e-07,0.22082012499959092,1.0,0.25
50,4,44,44,0.4710780080004042,2.950000634882599e-07,0.4710783030004677,0.25,1.0
50,4,33,30,28.56240622400037,3.8100006349850446e-07,28.562406605000433,0.5,1.0
50,4,7,8,0.6887652669993258,3.9900078263599426e-07,0.6887656660001085,1.0,1.0
50,4,10,10,0.025445255001613987,4.0299892134498805e-07,0.02544565800053533,1.0,0.5
50,4,27,9,0.20602019500074675,3.0699993658345193e-07,0.20602050200068334,1.0,0.25
50,5,67,55,59.128334998000355,2.5800000003073364e-07,59.128335256000355,0.25,1.0
50,5,27,26,20.896751108999524,3.1400122679769993e-07,20.89675142300075,0.5,1.0
50,5,22,25,6.941198933000123,2.9199873097240925e-07,6.941199224998854,1.0,1.0
50,5,30,25,3.8810536609998962,4.0299892134498805e-07,3.8810540639988176,1.0,0.5
50,5,38,38,0.32374558100127615,4.489993443712592e-07,0.3237460300006205,1.0,0.25
100,1,60,60,2.158995812000285,3.320001269457862e-07,2.1589961440004117,0.25,1.0
100,1,60,17,20.354741787999956,4.1100065573118627e-07,20.35474219900061,0.5,1.0
100,1,43,18,16.109955862999414,2.980013960041106e-07,16.10995616100081,1.0,1.0
100,1,3,3,0.13892114900045271,4.099983925698325e-07,0.13892155899884528,1.0,0.5
100,1,53,53,1.7012984940010938,3.2099887903314084e-07,1.7012988149999728,1.0,0.25
100,2,68,28,35.294898063999426,2.7600071916822344e-07,35.294898340000145,0.25,1.0
100,2,7,4,0.37616062100096315,2.4600012693554163e-07,0.3761608670010901,0.5,1.0
100,2,34,33,68.82800716400016,2.420001692371443e-07,68.82800740600032,1.0,1.0
