pan,genome id,genome size,path_id,length
SEQ,6,96,1,4
SEQ,6,96,2,2
SEQ,6,96,3,9
SEQ,6,96,4,3
SEQ,6,96,5,9
SEQ,6,96,6,22
SEQ,6,96,7,10
SEQ,6,96,8,3
SEQ,6,96,9,17
SEQ,6,96,10,3
SEQ,7,95,0,11
SEQ,7,95,1,4
SEQ,7,95,2,6
SEQ,7,95,3,26
SEQ,7,95,4,4
SEQ,7,95,5,8
SEQ,7,95,6,21
SEQ,7,95,7,9
SEQ,7,95,8,6
SEQ,8,95,0,6
SEQ,8,95,1,12
SEQ,8,95,2,33
SEQ,8,95,3,4
SEQ,8,95,4,5
SEQ,8,95,5,3
SEQ,8,95,6,17
SEQ,8,95,7,15
SEQ,9,96,0,13
SEQ,9,96,1,7
SEQ,9,96,2,12
SEQ,9,96,3,23
SEQ,9,96,4,4
SEQ,9,96,5,3
SEQ,9,96,6,17
SEQ,9,96,7,17
SEQ,10,96,0,13
SEQ,10,96,1,4
SEQ,10,96,2,7
SEQ,10,96,3,12
SEQ,10,96,4,4
SEQ,10,96,5,3
SEQ,10,96,6,24
SEQ,10,96,7,29
SEQ,11,98,0,13
SEQ,11,98,1,12
SEQ,11,98,2,4
SEQ,11,98,3,3
SEQ,11,98,4,18
SEQ,11,98,5,35
SEQ,11,98,6,8
SEQ,11,98,7,5
SEQ,12,97,0,13
SEQ,12,97,1,12
SEQ,12,97,2,9
SEQ,12,97,3,4
SEQ,12,97,4,3
SEQ,12,97,5,51
SEQ,12,97,6,5
SEQ,13,97,0,13
SEQ,13,97,1,12
SEQ,13,97,2,52
SEQ,13,97,3,3
SEQ,13,97,4,4
SEQ,13,97,5,8
SEQ,13,97,6,5
SEQ,14,98,0,12
SEQ,14,98,1,60
SEQ,14,98,2,4
SEQ,14,98,3,8
SEQ,14,98,4,14
SEQ,15,97,0,12
SEQ,15,97,1,67
SEQ,15,97,2,4
SEQ,15,97,3,14
SEQ,16,97,0,14
SEQ,16,97,1,12
SEQ,16,97,2,53
SEQ,16,97,3,14
SEQ,16,97,4,4
SEQ,17,99,0,12
SEQ,17,99,1,54
SEQ,17,99,2,14
SEQ,17,99,3,4
SEQ,17,99,4,15
SEQ,18,98,0,67
SEQ,18,98,1,14
SEQ,18,98,2,4
SEQ,18,98,3,13
SEQ,19,99,0,60
SEQ,19,99,1,8
SEQ,19,99,2,14
SEQ,19,99,3,4
SEQ,19,99,4,13
SEQ,20,99,0,60
SEQ,20,99,1,22
SEQ,20,99,2,4
SEQ,20,99,3,13
SEQ,21,100,0,60
SEQ,21,100,1,18
SEQ,21,100,2,13
SEQ,21,100,3,9
SEQ,22,100,0,60
SEQ,22,100,1,13
SEQ,22,100,2,22
SEQ,22,100,3,5
SEQ,23,99,0,14
SEQ,23,99,1,60
SEQ,23,99,2,13
SEQ,23,99,3,12
SEQ,24,98,0,25
SEQ,24,98,1,60
SEQ,24,98,2,13
SEQ,25,99,0,60
SEQ,25,99,1,13
SEQ,25,99,2,26
SEQ,26,100,0,13
SEQ,26,100,1,61
SEQ,26,100,2,26
SEQ,27,100,0,13
SEQ,27,100,1,61
SEQ,27,100,2,26
SEQ,28,100,0,13
SEQ,28,100,1,61
SEQ,28,100,2,26
SEQ,29,100,0,13
SEQ,29,100,1,61
SEQ,29,100,2,26
SEQ,30,99,0,60
SEQ,30,99,1,13
SEQ,30,99,2,26
SEQ,31,99,0,73
SEQ,31,99,1,26
SEQ,32,99,0,99
SEQ,33,99,0,99
SEQ,34,99,0,99
SEQ,35,99,0,99
SEQ,36,99,0,99
SEQ,37,100,0,100
SEQ,38,100,0,100
SEQ,39,100,0,100
SEQ,40,100,0,100
SEQ,41,4,0,2
SEQ,41,4,1,2
