pan,genome id,genome size,path_id,length
MST,1,44,0,28
MST,1,44,1,2
MST,1,44,2,2
MST,1,44,3,4
MST,1,44,4,3
MST,1,44,5,2
MST,1,44,6,3
MST,2,58,0,19
MST,2,58,1,2
MST,2,58,2,2
MST,2,58,3,2
MST,2,58,4,4
MST,2,58,5,4
MST,2,58,6,2
MST,2,58,7,3
MST,2,58,8,2
MST,2,58,9,4
MST,2,58,10,2
MST,2,58,11,2
MST,2,58,12,3
MST,2,58,13,4
MST,2,58,14,3
MST,3,85,0,72
MST,3,85,1,4
MST,3,85,2,2
MST,3,85,3,4
MST,3,85,4,3
MST,4,69,0,6
MST,4,69,1,4
MST,4,69,2,4
MST,4,69,3,2
MST,4,69,4,2
MST,4,69,5,3
MST,4,69,6,2
MST,4,69,7,2
MST,4,69,8,3
MST,4,69,9,2
MST,4,69,10,3
MST,4,69,11,2
MST,4,69,12,2
MST,4,69,13,3
MST,4,69,14,4
MST,4,69,15,2
MST,4,69,16,2
MST,4,69,17,6
MST,4,69,18,3
MST,4,69,19,6
MST,4,69,20,3
MST,4,69,21,3
MST,5,77,0,6
MST,5,77,1,4
MST,5,77,2,4
MST,5,77,3,2
MST,5,77,4,3
MST,5,77,5,2
MST,5,77,6,2
MST,5,77,7,3
MST,5,77,8,3
MST,5,77,9,2
MST,5,77,10,3
MST,5,77,11,3
MST,5,77,12,4
MST,5,77,13,5
MST,5,77,14,9
MST,5,77,15,6
MST,5,77,16,3
MST,5,77,17,3
MST,5,77,18,3
MST,5,77,19,3
MST,5,77,20,4
MST,6,85,0,4
MST,6,85,1,4
MST,6,85,2,2
MST,6,85,3,3
MST,6,85,4,6
MST,6,85,5,2
MST,6,85,6,2
MST,6,85,7,5
MST,6,85,8,5
MST,6,85,9,7
MST,6,85,10,4
MST,6,85,11,3
MST,6,85,12,7
MST,6,85,13,2
MST,6,85,14,3
MST,6,85,15,3
MST,6,85,16,13
MST,6,85,17,4
MST,6,85,18,6
MST,7,90,0,4
MST,7,90,1,16
MST,7,90,2,2
MST,7,90,3,6
MST,7,90,4,3
MST,7,90,5,9
MST,7,90,6,3
MST,7,90,7,5
MST,7,90,8,3
MST,7,90,9,4
MST,7,90,10,20
MST,7,90,11,6
MST,7,90,12,9
MST,8,91,0,4
MST,8,91,1,2
MST,8,91,2,11
MST,8,91,3,3
MST,8,91,4,2
MST,8,91,5,3
MST,8,91,6,6
MST,8,91,7,21
MST,8,91,8,3
MST,8,91,9,17
MST,8,91,10,10
MST,8,91,11,9
MST,9,92,0,4
MST,9,92,1,11
MST,9,92,2,3
MST,9,92,3,6
MST,9,92,4,2
MST,9,92,5,2
MST,9,92,6,8
MST,9,92,7,17
MST,9,92,8,24
MST,9,92,9,3
MST,9,92,10,3
MST,9,92,11,9
MST,10,94,0,11
MST,10,94,1,3
