pan,genome id,genome size,path_id,length
simulated,16,100,0,16
simulated,16,100,1,12
simulated,16,100,2,14
simulated,16,100,3,13
simulated,16,100,4,21
simulated,16,100,5,24
simulated,18,100,0,11
simulated,18,100,1,4
simulated,18,100,2,5
simulated,18,100,3,3
simulated,18,100,4,12
simulated,18,100,5,6
simulated,18,100,6,2
simulated,18,100,7,3
simulated,18,100,8,4
simulated,18,100,9,7
simulated,18,100,10,2
simulated,18,100,11,18
simulated,18,100,12,2
simulated,18,100,13,4
simulated,18,100,14,2
simulated,18,100,15,15
simulated,20,100,0,15
simulated,20,100,1,5
simulated,20,100,2,9
simulated,20,100,3,39
simulated,20,100,4,15
simulated,20,100,5,11
simulated,20,100,6,6
simulated,25,100,0,10
simulated,25,100,1,16
simulated,25,100,2,14
simulated,25,100,3,14
simulated,25,100,4,15
simulated,25,100,5,12
simulated,25,100,6,19
simulated,26,100,0,6
simulated,26,100,1,24
simulated,26,100,2,17
simulated,26,100,3,7
simulated,26,100,4,2
simulated,26,100,5,20
simulated,26,100,6,15
simulated,26,100,7,9
simulated,28,100,0,3
simulated,28,100,1,6
simulated,28,100,2,4
simulated,28,100,3,5
simulated,28,100,4,5
simulated,28,100,5,16
simulated,28,100,6,21
simulated,28,100,7,8
simulated,28,100,8,2
simulated,28,100,9,4
simulated,28,100,10,3
simulated,28,100,11,7
simulated,28,100,12,7
simulated,28,100,13,9
simulated,36,100,0,8
simulated,36,100,1,10
simulated,36,100,2,4
simulated,36,100,3,23
simulated,36,100,4,14
simulated,36,100,5,9
simulated,36,100,6,2
simulated,36,100,7,18
simulated,36,100,8,8
simulated,36,100,9,4
simulated,37,100,0,10
simulated,37,100,1,18
simulated,37,100,2,3
simulated,37,100,3,2
simulated,37,100,4,7
simulated,37,100,5,24
simulated,37,100,6,21
simulated,37,100,7,5
simulated,37,100,8,3
simulated,37,100,9,7
simulated,38,100,0,22
simulated,38,100,1,5
simulated,38,100,2,3
simulated,38,100,3,2
simulated,38,100,4,21
simulated,38,100,5,18
simulated,38,100,6,10
simulated,38,100,7,17
simulated,38,100,8,2
simulated,40,100,0,3
simulated,40,100,1,5
simulated,40,100,2,61
simulated,40,100,3,5
simulated,40,100,4,6
simulated,40,100,5,12
simulated,40,100,6,8
simulated,44,100,0,24
simulated,44,100,1,21
simulated,44,100,2,8
simulated,44,100,3,2
simulated,44,100,4,6
simulated,44,100,5,12
simulated,44,100,6,5
simulated,44,100,7,17
simulated,44,100,8,3
simulated,44,100,9,2
simulated,45,100,0,4
simulated,45,100,1,8
simulated,45,100,2,4
simulated,45,100,3,7
simulated,45,100,4,10
simulated,45,100,5,13
simulated,45,100,6,31
simulated,45,100,7,7
simulated,45,100,8,8
simulated,45,100,9,8
