pan,genome id,genome size,path_id,length
SEQ,0,93,0,3
SEQ,0,93,1,3
SEQ,0,93,2,5
SEQ,0,93,3,3
SEQ,0,93,4,5
SEQ,0,93,5,2
SEQ,0,93,6,11
SEQ,0,93,7,3
SEQ,0,93,8,12
SEQ,0,93,9,13
SEQ,0,93,10,11
SEQ,0,93,11,5
SEQ,0,93,12,3
SEQ,0,93,13,3
SEQ,0,93,14,4
SEQ,0,93,15,3
SEQ,0,93,16,4
SEQ,1,93,0,2
SEQ,1,93,1,3
SEQ,1,93,2,3
SEQ,1,93,3,15
SEQ,1,93,4,5
SEQ,1,93,5,3
SEQ,1,93,6,3
SEQ,1,93,7,4
SEQ,1,93,8,10
SEQ,1,93,9,11
SEQ,1,93,10,3
SEQ,1,93,11,13
SEQ,1,93,12,2
SEQ,1,93,13,11
SEQ,1,93,14,5
SEQ,2,95,0,3
SEQ,2,95,1,15
SEQ,2,95,2,3
SEQ,2,95,3,3
SEQ,2,95,4,14
SEQ,2,95,5,16
SEQ,2,95,6,4
SEQ,2,95,7,10
SEQ,2,95,8,19
SEQ,2,95,9,3
SEQ,2,95,10,5
SEQ,3,96,0,3
SEQ,3,96,1,15
SEQ,3,96,2,3
SEQ,3,96,3,16
SEQ,3,96,4,15
SEQ,3,96,5,7
SEQ,3,96,6,10
SEQ,3,96,7,19
SEQ,3,96,8,3
SEQ,3,96,9,5
SEQ,4,96,0,3
SEQ,4,96,1,15
SEQ,4,96,2,3
SEQ,4,96,3,18
SEQ,4,96,4,19
SEQ,4,96,5,7
SEQ,4,96,6,15
SEQ,4,96,7,16
SEQ,5,96,0,3
SEQ,5,96,1,15
SEQ,5,96,2,3
SEQ,5,96,3,4
SEQ,5,96,4,19
SEQ,5,96,5,7
SEQ,5,96,6,29
SEQ,5,96,7,16
SEQ,6,97,0,3
SEQ,6,97,1,3
SEQ,6,97,2,4
SEQ,6,97,3,19
SEQ,6,97,4,29
SEQ,6,97,5,16
SEQ,6,97,6,7
SEQ,6,97,7,16
SEQ,7,97,0,3
SEQ,7,97,1,3
SEQ,7,97,2,4
SEQ,7,97,3,19
SEQ,7,97,4,29
SEQ,7,97,5,7
SEQ,7,97,6,16
SEQ,7,97,7,16
SEQ,8,99,0,3
SEQ,8,99,1,3
SEQ,8,99,2,29
SEQ,8,99,3,7
SEQ,8,99,4,36
SEQ,8,99,5,5
SEQ,8,99,6,16
SEQ,9,99,0,3
SEQ,9,99,1,3
SEQ,9,99,2,29
SEQ,9,99,3,7
SEQ,9,99,4,36
SEQ,9,99,5,5
SEQ,9,99,6,16
SEQ,10,100,0,3
SEQ,10,100,1,29
SEQ,10,100,2,7
SEQ,10,100,3,5
SEQ,10,100,4,16
SEQ,10,100,5,40
SEQ,11,100,0,3
SEQ,11,100,1,29
SEQ,11,100,2,12
SEQ,11,100,3,16
SEQ,11,100,4,40
SEQ,12,100,0,3
SEQ,12,100,1,29
SEQ,12,100,2,12
SEQ,12,100,3,16
SEQ,12,100,4,40
SEQ,13,100,0,29
SEQ,13,100,1,12
SEQ,13,100,2,16
SEQ,13,100,3,43
SEQ,14,99,0,40
SEQ,14,99,1,43
SEQ,14,99,2,16
SEQ,15,99,0,40
SEQ,15,99,1,43
SEQ,15,99,2,16
SEQ,16,99,0,40
SEQ,16,99,1,43
SEQ,16,99,2,16
SEQ,17,99,0,40
SEQ,17,99,1,59
SEQ,18,99,0,40
SEQ,18,99,1,59
SEQ,19,99,0,99
SEQ,20,100,0,100
SEQ,21,100,0,100
SEQ,22,100,0,100
SEQ,23,100,0,100
SEQ,24,100,0,100
SEQ,25,100,0,100
SEQ,26,100,0,100
SEQ,27,100,0,100
SEQ,28,100,0,100
SEQ,29,100,0,100
SEQ,30,100,0,100
SEQ,31,100,0,100
SEQ,32,100,0,100
SEQ,33,100,0,100
SEQ,34,100,0,100
SEQ,35,100,0,100
SEQ,36,100,0,100
SEQ,37,100,0,100
