pan,genome id,genome size,path_id,length
MST,1,15,0,10
MST,1,15,1,2
MST,1,15,2,3
MST,2,16,0,16
MST,3,8,0,5
MST,3,8,1,3
MST,4,11,0,3
MST,4,11,1,3
MST,4,11,2,5
MST,5,14,0,3
MST,5,14,1,3
MST,5,14,2,3
MST,5,14,3,3
MST,5,14,4,2
MST,6,14,0,3
MST,6,14,1,3
MST,6,14,2,3
MST,6,14,3,3
MST,6,14,4,2
MST,7,16,0,3
MST,7,16,1,3
MST,7,16,2,3
MST,7,16,3,5
MST,7,16,4,2
MST,8,16,0,7
MST,8,16,1,6
MST,8,16,2,3
MST,9,18,0,5
MST,9,18,1,6
MST,9,18,2,3
MST,9,18,3,4
MST,10,20,0,5
MST,10,20,1,6
MST,10,20,2,3
MST,10,20,3,4
MST,10,20,4,2
MST,11,17,0,3
MST,11,17,1,4
MST,11,17,2,7
MST,11,17,3,3
MST,12,20,0,5
MST,12,20,1,4
MST,12,20,2,3
MST,12,20,3,8
MST,13,23,0,7
MST,13,23,1,4
MST,13,23,2,3
MST,13,23,3,2
MST,13,23,4,3
MST,13,23,5,4
MST,14,24,0,7
MST,14,24,1,4
MST,14,24,2,5
MST,14,24,3,2
MST,14,24,4,3
MST,14,24,5,3
MST,15,22,0,4
MST,15,22,1,13
MST,15,22,2,5
MST,16,23,0,4
MST,16,23,1,12
MST,16,23,2,5
MST,16,23,3,2
MST,17,24,0,8
MST,17,24,1,4
MST,17,24,2,5
MST,17,24,3,7
MST,18,25,0,9
MST,18,25,1,4
MST,18,25,2,5
MST,18,25,3,7
MST,19,23,0,4
MST,19,23,1,9
MST,19,23,2,5
MST,19,23,3,5
MST,20,23,0,4
MST,20,23,1,9
MST,20,23,2,10
MST,21,22,0,4
MST,21,22,1,13
MST,21,22,2,5
MST,22,22,0,4
MST,22,22,1,18
MST,23,25,0,4
MST,23,25,1,7
MST,23,25,2,12
MST,23,25,3,2
MST,24,25,0,19
MST,24,25,1,6
MST,25,25,0,4
MST,25,25,1,21
MST,26,25,0,9
MST,26,25,1,16
MST,27,25,0,9
MST,27,25,1,16
MST,28,25,0,8
MST,28,25,1,17
MST,29,25,0,8
MST,29,25,1,17
MST,30,24,0,19
MST,30,24,1,5
MST,31,24,0,19
MST,31,24,1,5
MST,32,24,0,19
MST,32,24,1,5
MST,33,25,0,5
MST,33,25,1,20
MST,34,25,0,5
MST,34,25,1,20
MST,35,25,0,25
MST,36,25,0,25
MST,37,25,0,25
MST,38,25,0,25
MST,39,25,0,25
MST,40,25,0,25
MST,41,25,0,25
MST,42,25,0,25
MST,43,25,0,25
MST,44,25,0,25
MST,45,25,0,25
MST,46,18,0,13
MST,46,18,1,3
MST,46,18,2,2
MST,47,8,0,2
MST,47,8,1,4
MST,47,8,2,2
