pan,genome id,genome size,path_id,length
simulated,6,25,0,25
simulated,16,25,0,25
simulated,24,25,0,25
simulated,28,25,0,25
simulated,29,25,0,25
simulated,30,25,0,25
simulated,32,25,0,25
simulated,33,25,0,25
simulated,34,25,0,25
simulated,36,25,0,25
simulated,37,25,0,25
simulated,38,25,0,25
simulated,40,25,0,25
simulated,42,25,0,25
simulated,44,25,0,25
simulated,45,25,0,25
simulated,46,25,0,25
simulated,48,25,0,25
simulated,49,25,0,25
simulated,50,25,0,25
simulated,52,25,0,25
simulated,53,25,0,25
simulated,54,25,0,25
simulated,55,25,0,25
simulated,56,25,0,25
simulated,57,25,0,25
simulated,58,25,0,25
simulated,59,25,0,25
simulated,60,25,0,25
simulated,61,25,0,25
simulated,62,25,0,25
simulated,63,25,0,25
simulated,64,25,0,25
