u,v,weight
3,4,33
12,13,33
21,22,33
22,23,33
8,9,33
17,18,33
13,14,33
18,19,33
4,5,33
5,6,33
14,15,33
23,24,33
0,1,33
9,10,33
1,2,33
10,11,33
19,20,33
6,7,33
15,16,33
20,21,33
2,3,32
11,12,33
7,8,33
16,17,33
