pan,genome id,genome size,path_id,length
simulated,2,100,0,6
simulated,2,100,1,23
simulated,2,100,2,71
simulated,6,100,0,81
simulated,6,100,1,19
simulated,8,100,0,23
simulated,8,100,1,2
simulated,8,100,2,37
simulated,8,100,3,38
simulated,12,100,0,82
simulated,12,100,1,16
simulated,12,100,2,2
simulated,13,100,0,100
simulated,14,100,0,100
simulated,16,100,0,4
simulated,16,100,1,16
simulated,16,100,2,72
simulated,16,100,3,8
simulated,18,100,0,8
simulated,18,100,1,16
simulated,18,100,2,35
simulated,18,100,3,41
simulated,19,100,0,100
simulated,20,100,0,100
simulated,22,100,0,84
simulated,22,100,1,16
simulated,23,100,0,84
simulated,23,100,1,16
simulated,24,100,0,84
simulated,24,100,1,16
