gene size,replicate,genomes gt,genomes inf,runtime_phases_1-3,runtime_phase_4,total_runtime,alpha,gamma
250,3,6,7,8.43117754800187,4.940011422149837e-07,8.431178042003012,1.0,0.25
250,4,2,2,0.08250131499880808,3.929999365936965e-07,0.08250170799874468,0.25,1.0
250,4,7,7,11.372970549997262,3.950008249375969e-07,11.372970944998087,0.5,1.0
250,4,2,2,0.08516766500179074,3.66999302059412e-07,0.0851680320010928,1.0,1.0
250,4,8,8,10.59520840299956,5.500005499925464e-07,10.59520895300011,1.0,0.5
250,4,6,6,7.528929516000062,5.009969754610211e-07,7.5289300169970375,1.0,0.25
250,5,4,4,2.720953885000199,9.220020729117095e-07,2.720954807002272,0.25,1.0
250,5,2,2,0.11583282399806194,3.6400160752236843e-07,0.11583318799966946,0.5,1.0
250,5,8,8,10.558343519998743,6.260015652514994e-07,10.558344146000309,1.0,1.0
250,5,5,5,0.2978781979982159,4.5900014811195433e-07,0.297878656998364,1.0,0.5
250,5,3,3,0.13885174600000028,3.9199949242174625e-07,0.1388521379994927,1.0,0.25
300,1,10,3,2.6529810649990395,4.079993232153356e-07,2.6529814729983627,0.25,1.0
300,1,10,4,4.738482087999728,3.850000211969018e-07,4.738482472999749,0.5,1.0
300,1,7,6,1.6626562729979923,5.080000846646726e-07,1.662656780998077,1.0,1.0
300,1,5,5,0.4343191759980982,4.399989848025143e-07,0.434319615997083,1.0,0.5
300,1,3,3,0.22005389299738454,5.7199940783903e-07,0.22005446499679238,1.0,0.25
300,2,8,8,0.6807370229980734,3.759996616281569e-07,0.680737398997735,0.25,1.0
300,2,6,6,0.480678692998481,4.120010999031365e-07,0.4806791049995809,0.5,1.0
300,2,10,10,0.9688564229982148,4.2299870983697474e-07,0.9688568459969247,1.0,1.0
300,2,3,3,0.23593583799811313,5.319998308550566e-07,0.23593636999794398,1.0,0.5
300,2,2,2,0.11884231499789166,3.6500205169431865e-07,0.11884267999994336,1.0,0.25
300,3,9,6,10.707820520001405,4.0899976738728583e-07,10.707820929001173,0.25,1.0
300,3,5,5,5.145194507000269,3.569984983187169e-07,5.145194863998768,0.5,1.0
300,3,2,2,0.4060537410005054,3.799978003371507e-07,0.40605412099830573,1.0,1.0
300,3,6,6,10.586751953000203,4.079993232153356e-07,10.586752360999526,1.0,0.5
300,3,6,6,3.8134747650001373,4.840003384742886e-07,3.8134752490004757,1.0,0.25
300,4,3,3,0.21661056200173334,4.079993232153356e-07,0.21661097000105656,0.25,1.0
300,4,10,6,0.5658152149990201,3.089990059379488e-07,0.565815523998026,0.5,1.0
300,4,7,6,10.459458806999464,3.7000063457526267e-07,10.459459177000099,1.0,1.0
300,4,5,5,2.5064190720004262,4.1000021155923605e-07,2.506419482000638,1.0,0.5
300,4,10,4,3.559510318998946,4.450012056622654e-07,3.5595107640001515,1.0,0.25
300,5,3,3,0.2212005620021955,4.779976734425873e-07,0.22120103999986895,0.25,1.0
300,5,7,6,8.672106449001149,4.539979272522032e-07,8.672106902999076,0.5,1.0
300,5,6,2,0.6879601750006259,3.8199868868105114e-07,0.6879605569993146,1.0,1.0
300,5,4,4,0.28400349900039146,4.079993232153356e-07,0.2840039069997147,1.0,0.5
300,5,2,2,0.05829375800021808,1.8300124793313444e-07,0.05829394100146601,1.0,0.25
350,1,8,8,0.8859189100003277,4.829998943023384e-07,0.885919393000222,0.25,1.0
350,1,8,5,10.64910986399991,4.1100065573118627e-07,10.649110275000567,0.5,1.0
350,1,7,6,11.18690315600179,3.7800054997205734e-07,11.18690353400234,1.0,1.0
350,1,9,9,1.2000839809988975,3.8300277083180845e-07,1.2000843640016683,1.0,0.5
350,1,6,5,0.6003265790022851,7.879971235524863e-07,0.6003273669994087,1.0,0.25
350,2,6,6,0.6681161189990235,4.6100103645585477e-07,0.6681165800000599,0.25,1.0
350,2,10,5,10.915792967000016,3.86000465368852e-07,10.915793353000481,0.5,1.0
350,2,9,2,1.0349055470032908,4.119974619243294e-07,1.0349059590007528,1.0,1.0
350,2,7,7,0.7529577019995486,4.079993232153356e-07,0.7529581099988718,1.0,0.5
350,2,8,3,3.6250215010004467,3.950008249375969e-07,3.6250218960012717,1.0,0.25
350,3,7,5,10.175837992999732,4.2399915400892496e-07,10.175838416998886,0.25,1.0
350,3,7,6,10.241027664000285,4.350004019215703e-07,10.241028099000687,0.5,1.0
350,3,2,3,1.8685143209986563,3.980021574534476e-07,1.8685147190008138,1.0,1.0
350,3,2,2,0.15067056300176773,3.259992809034884e-07,0.15067088900104864,1.0,0.5
350,3,5,4,0.42973802800042904,3.679997462313622e-07,0.42973839600017527,1.0,0.25
350,4,9,7,0.8698034150002059,4.28997736889869e-07,0.8698038439979427,0.25,1.0
350,4,2,2,0.17145429800075362,4.530011210590601e-07,0.17145475100187468,0.5,1.0
350,4,5,4,5.15747318600188,4.339999577496201e-07,5.157473620001838,1.0,1.0
350,4,8,6,12.330371825999464,3.86000465368852e-07,12.33037221199993,1.0,0.5
350,4,9,7,0.8595259200010332,4.029971023555845e-07,0.8595263229981356,1.0,0.25
350,5,10,6,14.082690208000713,5.100009730085731e-07,14.082690718001686,0.25,1.0
350,5,5,3,3.8078900539985625,5.350011633709073e-07,3.807890588999726,0.5,1.0
350,5,4,4,2.0016514730014023,6.420013960450888e-07,2.0016521150027984,1.0,1.0
350,5,5,5,2.795296958000108,5.010006134398282e-07,2.7952974590007216,1.0,0.5
350,5,2,2,0.1620198029995663,3.349996404722333e-07,0.16202013799920678,1.0,0.25
400,1,10,5,12.6370575990004,4.0600207285024226e-07,12.637058005002473,0.25,1.0
400,1,4,4,0.5266354270024749,3.770001058001071e-07,0.5266358040025807,0.5,1.0
400,1,6,4,8.612813719999394,3.979985194746405e-07,8.612814117997914,1.0,1.0
400,1,9,9,1.3560033119974833,4.0600207285024226e-07,1.356003717999556,1.0,0.5
400,1,4,4,8.079282700000476,4.86001226818189e-07,8.079283186001703,1.0,0.25
400,2,2,2,0.22099436899952707,4.0499799069948494e-07,0.22099477399751777,0.25,1.0
400,2,3,2,1.7358137439987331,4.079993232153356e-07,1.7358141519980563,0.5,1.0
400,2,10,5,13.127404646002105,4.079993232153356e-07,13.127405054001429,1.0,1.0
400,2,5,5,8.59328994200041,2.9300281312316656e-07,8.593290235003224,1.0,0.5
400,2,10,5,13.454205684000044,4.4099942897446454e-07,13.454206124999473,1.0,0.25
400,3,2,3,2.429794273997686,5.140027496963739e-07,2.429794788000436,0.25,1.0
400,3,8,8,1.1978885210010048,4.799985617864877e-07,1.1978890009995666,0.5,1.0
400,3,7,7,1.056047377998766,3.950008249375969e-07,1.056047772999591,1.0,1.0
400,3,10,5,14.788613194999925,4.079993232153356e-07,14.788613602999249,1.0,0.5
400,3,6,5,0.8054680010027369,4.0599843487143517e-07,0.8054684070011717,1.0,0.25
400,4,4,4,0.5912721959975897,3.86000465368852e-07,0.5912725819980551,0.25,1.0
400,4,4,4,0.5416681940005219,4.4700209400616586e-07,0.5416686410026159,0.5,1.0
400,4,3,3,3.6348742689988285,3.929999365936965e-07,3.634874661998765,1.0,1.0
400,4,7,5,10.83058912100023,3.950008249375969e-07,10.830589516001055,1.0,0.5
400,4,5,5,0.7442959729996801,4.0599843487143517e-07,0.744296378998115,1.0,0.25
400,5,5,5,0.6738959120011714,4.260000423528254e-07,0.6738963380012137,0.25,1.0
400,5,10,8,1.3267949590008357,8.409988367930055e-07,1.3267957999996725,0.5,1.0
400,5,4,3,0.4489229360005993,4.2000101529993117e-07,0.4489233560016146,1.0,1.0
400,5,9,9,1.371463177001715,5.199981387704611e-07,1.3714636969998537,1.0,0.5
400,5,6,6,0.9437494290032191,3.939967427868396e-07,0.9437498229999619,1.0,0.25
450,1,2,2,0.27228561800075113,4.95998392580077e-07,0.2722861139991437,0.25,1.0
450,1,8,5,12.828664431999641,6.839982233941555e-07,12.828665115997865,0.5,1.0
450,1,2,2,0.2581235950019618,4.3299951357766986e-07,0.2581240280014754,1.0,1.0
450,1,2,2,0.3037612320003973,4.869980330113322e-07,0.3037617189984303,1.0,0.5
450,1,5,5,12.339321303999895,4.3299951357766986e-07,12.339321736999409,1.0,0.25
450,2,6,5,11.771847967000213,4.5500200940296054e-07,11.771848422002222,0.25,1.0
450,2,5,5,0.8540881469998567,3.679997462313622e-07,0.8540885149996029,0.5,1.0
450,2,9,9,1.6969515710006817,4.0200029616244137e-07,1.6969519730009779,1.0,1.0
450,2,10,5,13.38193479199981,4.0899976738728583e-07,13.381935200999578,1.0,0.5
450,2,4,4,0.6836095640028361,3.799978003371507e-07,0.6836099440006365,1.0,0.25
450,3,8,5,12.46475160800037,4.90999809699133e-07,12.46475209900018,0.25,1.0
450,3,5,5,0.8718774310000299,4.039975465275347e-07,0.8718778349975764,0.5,1.0
450,3,8,6,15.360570491000544,3.8199868868105114e-07,15.360570872999233,1.0,1.0
450,3,8,5,12.40136103199984,5.129986675456166e-07,12.401361544998508,1.0,0.5
450,3,7,7,1.2755636149995553,4.569992597680539e-07,1.275564071998815,1.0,0.25
450,4,6,5,12.984575424998184,4.2300234781578183e-07,12.984575848000532,0.25,1.0
450,4,4,4,8.580737267999211,4.4199987314641476e-07,8.580737709999084,0.5,1.0
450,4,3,3,5.0786552569989,4.879984771832824e-07,5.078655744997377,1.0,1.0
450,4,8,8,1.4536928039997292,4.130015440750867e-07,1.4536932170012733,1.0,0.5
450,4,5,5,10.334187529999326,3.770001058001071e-07,10.334187906999432,1.0,0.25
450,5,9,3,4.84552798599907,4.4700209400616586e-07,4.845528433001164,0.25,1.0
450,5,9,7,1.3377032110001892,5.340007191989571e-07,1.3377037450009084,0.5,1.0
450,5,4,4,0.6494117389993335,5.120018613524735e-07,0.6494122510011948,1.0,1.0
450,5,7,3,5.725162658000045,4.609973984770477e-07,5.725163118997443,1.0,0.5
450,5,4,4,9.699258355998609,7.080016075633466e-07,9.699259064000216,1.0,0.25
500,1,5,5,1.108443126999191,4.440007614903152e-07,1.1084435709999525,0.25,1.0
500,1,7,3,5.729668115000095,3.9999940781854093e-07,5.729668514999503,0.5,1.0
500,1,7,5,12.679487238998263,3.7900099414400756e-07,12.679487617999257,1.0,1.0
500,1,9,9,2.3364034719998017,5.389993020799011e-07,2.3364040109991038,1.0,0.5
500,1,3,3,6.97584217199983,4.2800093069672585e-07,6.97584260000076,1.0,0.25
500,2,3,3,0.5594531489987276,3.86000465368852e-07,0.5594535349991929,0.25,1.0
500,2,5,5,1.046906940999179,3.979985194746405e-07,1.0469073389976984,0.5,1.0
500,2,8,8,1.816351649002172,4.079993232153356e-07,1.8163520570014953,1.0,1.0
500,2,3,3,0.5574457270013227,4.879984771832824e-07,0.5574462149997998,1.0,0.5
500,2,8,8,1.8687359460018342,4.129979060962796e-07,1.8687363589997403,1.0,0.25
500,3,5,5,12.108993688998453,4.6499917516484857e-07,12.108994153997628,0.25,1.0
500,3,6,6,12.930251953999687,4.569992597680539e-07,12.930252410998946,0.5,1.0
500,3,10,5,14.95534861300257,3.949971869587898e-07,14.955349007999757,1.0,1.0
500,3,5,2,3.4356401749973884,5.570000212173909e-07,3.4356407319974096,1.0,0.5
500,3,7,5,13.011649503998342,4.450012056622654e-07,13.011649948999548,1.0,0.25
500,4,9,5,13.911835906998022,4.220019036438316e-07,13.911836328999925,0.25,1.0
500,4,4,4,10.96171502499783,4.3700129026547074e-07,10.96171546199912,0.5,1.0
500,4,7,4,12.90090653000152,4.1000021155923605e-07,12.900906940001732,1.0,1.0
500,4,10,4,14.082394836001185,5.069996404927224e-07,14.082395343000826,1.0,0.5
500,4,5,5,12.199431359997106,4.870016709901392e-07,12.199431846998777,1.0,0.25
500,5,10,5,17.130357620000723,4.43000317318365e-07,17.13035806300104,0.25,1.0
500,5,10,6,19.157945505001408,4.5900014811195433e-07,19.157945964001556,0.5,1.0
500,5,6,5,16.32747405400005,4.219982656650245e-07,16.327474475998315,1.0,1.0
500,5,7,7,1.5849988699992537,4.249995981808752e-07,1.5849992949988518,1.0,0.5
500,5,2,2,2.713838878997194,4.1100065573118627e-07,2.71383928999785,1.0,0.25
550,1,9,4,14.741422991002764,4.249995981808752e-07,14.741423416002363,0.25,1.0
550,1,6,6,1.7180762130010407,4.540015652310103e-07,1.718076667002606,0.5,1.0
550,1,2,2,1.0861134089973348,4.270004865247756e-07,1.0861138359978213,1.0,1.0
550,1,8,5,15.968999830998655,4.0500162867829204e-07,15.969000236000284,1.0,0.5
550,1,8,5,16.0061234959976,4.800021997652948e-07,16.0061239759998,1.0,0.25
550,2,7,4,12.564849214002606,4.1000021155923605e-07,12.564849624002818,0.25,1.0
550,2,8,5,15.273279215998627,4.040011845063418e-07,15.273279619999812,0.5,1.0
550,2,6,3,10.804348374000256,3.939967427868396e-07,10.804348767996999,1.0,1.0
550,2,2,2,0.38882220999948913,8.72001692187041e-07,0.3888230820011813,1.0,0.5
550,2,5,5,1.336341671001719,3.5499760997481644e-07,1.336342025999329,1.0,0.25
550,3,3,3,0.6852155130000028,4.579997039400041e-07,0.6852159709997068,0.25,1.0
550,3,9,7,2.1301164370015613,3.569984983187169e-07,2.1301167940000596,0.5,1.0
550,3,9,3,10.550648573000217,4.5100023271515965e-07,10.55064902400045,1.0,1.0
550,3,4,4,4.603498213000421,5.280016921460629e-07,4.603498741002113,1.0,0.5
550,3,4,3,8.42457908399956,4.360008460935205e-07,8.424579520000407,1.0,0.25
550,4,2,3,4.809044393001386,5.080000846646726e-07,4.809044901001471,0.25,1.0
550,4,8,6,16.503727261999302,4.530011210590601e-07,16.503727715000423,0.5,1.0
550,4,5,6,18.005706914002076,5.689980753231794e-07,18.00570748300015,1.0,1.0
550,4,3,3,4.366815979999956,6.749978638254106e-07,4.36681665499782,1.0,0.5
550,4,4,4,10.966894717999821,4.5100023271515965e-07,10.966895169000054,1.0,0.25
550,5,9,4,16.472245024000586,4.209978214930743e-07,16.472245444998407,0.25,1.0
550,5,9,9,15.131249533998925,4.5600245357491076e-07,15.131249990001379,0.5,1.0
550,5,7,7,20.39210204900155,5.379988579079509e-07,20.39210258700041,1.0,1.0
550,5,2,2,0.3860780349968991,4.0500162867829204e-07,0.38607843999852776,1.0,0.5
550,5,2,3,4.735548917000415,3.86000465368852e-07,4.73554930300088,1.0,0.25
600,1,4,4,1.2368523570003163,6.90997694619e-07,1.2368530479980109,0.25,1.0
600,1,10,10,3.5306614419969264,4.5100023271515965e-07,3.530661892997159,0.5,1.0
600,1,5,4,14.383168035998096,4.86001226818189e-07,14.383168521999323,1.0,1.0
600,1,7,4,16.36312852699848,6.599984772037715e-07,16.363129186996957,1.0,0.5
600,1,7,5,18.477549316001387,3.8800135371275246e-07,18.47754970400274,1.0,0.25
600,2,5,4,12.801673844998732,4.2399915400892496e-07,12.801674268997886,0.25,1.0
600,2,10,9,3.3000577940001676,4.5900014811195433e-07,3.3000582530003157,0.5,1.0
600,2,4,3,8.594444204001775,3.889981599058956e-07,8.594444592999935,1.0,1.0
600,2,3,4,13.20159451499785,4.630019247997552e-07,13.201594977999775,1.0,0.5
600,2,7,4,14.884424719999515,7.819980964995921e-07,14.884425501997612,1.0,0.25
600,3,7,7,2.375394831000449,4.1499879444018006e-07,2.3753952459992433,0.25,1.0
600,3,10,10,3.364848533998156,4.0600207285024226e-07,3.364848940000229,0.5,1.0
600,3,7,7,2.2238822680010344,4.95998392580077e-07,2.223882763999427,1.0,1.0
600,3,9,4,15.29855754899836,5.080000846646726e-07,15.298558056998445,1.0,0.5
600,3,7,5,1.5400817590016231,4.260000423528254e-07,1.5400821850016655,1.0,0.25
600,4,5,4,13.830153953000263,3.950008249375969e-07,13.830154348001088,0.25,1.0
600,4,2,2,0.44943763699848205,6.76998752169311e-07,0.4494383139972342,0.5,1.0
600,4,7,4,14.542505986999458,4.979992809239775e-07,14.54250648499874,1.0,1.0
600,4,2,2,0.48626062699986505,4.030007403343916e-07,0.4862610300006054,1.0,0.5
600,4,2,2,0.46163308300310746,3.679997462313622e-07,0.4616334510028537,1.0,0.25
600,5,8,4,16.046067960000073,4.260000423528254e-07,16.046068386000115,0.25,1.0
600,5,4,4,13.166614931000368,4.899993655271828e-07,13.166615420999733,0.5,1.0
600,5,5,4,8.597520732000703,3.929999365936965e-07,8.59752112500064,1.0,1.0
600,5,8,3,10.62936511999942,4.2300234781578183e-07,10.629365543001768,1.0,0.5
600,5,5,4,12.573049770999205,4.030007403343916e-07,12.573050173999945,1.0,0.25
