gene size,replicate,genomes gt,genomes inf,runtime_phases_1-3,runtime_phase_4,total_runtime,alpha,gamma
400,1,5,7,0.09586195400333963,4.0599843487143517e-07,0.0958623600017745,0.25,1.0
400,1,10,8,0.7494092090018967,4.0499799069948494e-07,0.7494096139998874,0.5,1.0
400,1,3,103,0.3449466219972237,2.8400245355442166e-07,0.34494690599967726,1.0,1.0
400,1,8,102,0.515731022998807,2.7399801183491945e-07,0.5157312969968189,1.0,0.5
400,1,8,8,7.571556569000677,4.030007403343916e-07,7.571556972001417,1.0,0.25
400,2,8,8,0.6575030829990283,4.5599881559610367e-07,0.6575035389978439,0.25,1.0
400,2,2,102,0.31424440200134995,3.8299913285300136e-07,0.3142447850004828,0.5,1.0
400,2,6,8,0.10170952499902342,4.0200029616244137e-07,0.10170992699931958,1.0,1.0
400,2,2,2,0.13655119199756882,5.180008884053677e-07,0.13655170999845723,1.0,0.5
400,2,10,8,0.7825438549989485,4.1900057112798095e-07,0.7825442739995196,1.0,0.25
400,3,6,103,0.4695363680002629,4.1499879444018006e-07,0.4695367829990573,0.25,1.0
400,3,3,4,0.07568432599873631,3.9699807530269027e-07,0.07568472299681162,0.5,1.0
400,3,8,104,0.532647267998982,4.2900137486867607e-07,0.5326476970003569,1.0,1.0
400,3,3,4,0.07540216799679911,3.230015863664448e-07,0.07540249099838547,1.0,0.5
400,3,3,3,0.21287975200175424,4.029971023555845e-07,0.2128801549988566,1.0,0.25
400,4,7,4,0.04705527899932349,2.820015652105212e-07,0.0470555610008887,0.25,1.0
400,4,6,102,0.44576733199937735,3.949971869587898e-07,0.4457677269965643,0.5,1.0
400,4,8,103,0.5142995610003709,3.899986040778458e-07,0.514299950998975,1.0,1.0
400,4,4,4,0.2872135710022121,6.000009307172149e-07,0.28721417100314284,1.0,0.5
400,4,4,102,0.39533788900007494,4.040011845063418e-07,0.39533829300125944,1.0,0.25
400,5,9,103,0.5697611040013726,3.9699807530269027e-07,0.5697615009994479,0.25,1.0
400,5,7,12,0.15973457300060545,7.560010999441147e-07,0.1597353290017054,0.5,1.0
400,5,8,102,0.510738508997747,3.910026862286031e-07,0.5107389000004332,1.0,1.0
400,5,3,3,0.21115079400260583,3.929999365936965e-07,0.21115118700254243,1.0,0.5
400,5,6,102,0.462943479000387,4.1100065573118627e-07,0.46294389000104275,1.0,0.25
450,1,10,6,0.06323610699837445,4.630019247997552e-07,0.06323657000029925,0.25,1.0
450,1,5,102,0.47188021300098626,4.2399915400892496e-07,0.47188063700014027,0.5,1.0
450,1,2,2,0.1716588800009049,5.639994924422354e-07,0.17165944400039734,1.0,1.0
450,1,9,9,10.740962036001292,4.629982868209481e-07,10.740962498999579,1.0,0.5
450,1,6,102,0.4920360090000031,4.159992386121303e-07,0.4920364249992417,1.0,0.25
450,2,2,2,0.16994830399926286,2.8800059226341546e-07,0.16994859199985513,0.25,1.0
450,2,10,10,1.0173500639975828,4.180001269560307e-07,1.0173504819977097,0.5,1.0
450,2,5,5,2.135923918998742,4.180001269560307e-07,2.135924336998869,1.0,1.0
450,2,4,4,0.4780752449987631,4.159992386121303e-07,0.4780756609980017,1.0,0.5
450,2,2,102,0.34885574799773167,4.2399915400892496e-07,0.3488561719968857,1.0,0.25
450,3,6,101,0.5003276850002294,3.9099904824979603e-07,0.5003280759992776,0.25,1.0
450,3,6,103,0.5105732429983618,3.4299955586902797e-07,0.5105735859979177,0.5,1.0
450,3,10,103,0.6547045719999005,4.339999577496201e-07,0.6547050059998583,1.0,1.0
450,3,2,102,0.3846362170006614,3.759996616281569e-07,0.38463659300032305,1.0,0.5
450,3,6,102,0.4962253929988947,4.0500162867829204e-07,0.49622579800052335,1.0,0.25
450,4,3,3,0.26498800499757635,1.81000359589234e-07,0.26498818599793594,0.25,1.0
450,4,3,3,0.266790151999885,4.039975465275347e-07,0.2667905559974315,0.5,1.0
450,4,4,4,0.4347568980010692,4.219982656650245e-07,0.43475731999933487,1.0,1.0
450,4,10,104,0.6560363369972038,4.2400279198773205e-07,0.6560367609999957,1.0,0.5
450,4,6,104,0.5068231689983804,4.069988790433854e-07,0.5068235759972595,1.0,0.25
450,5,8,4,0.0866425589993014,4.2800093069672585e-07,0.0866429870002321,0.25,1.0
450,5,7,7,0.6681759019993478,4.1000021155923605e-07,0.6681763119995594,0.5,1.0
450,5,10,104,0.6458615359988471,3.850000211969018e-07,0.6458619209988683,1.0,1.0
450,5,10,10,12.604960789998586,4.180001269560307e-07,12.604961207998713,1.0,0.5
450,5,9,102,0.6251245530002052,4.28997736889869e-07,0.6251249819979421,1.0,0.25
500,1,4,102,0.4941827069997089,4.129979060962796e-07,0.494183119997615,0.25,1.0
500,1,6,103,0.5919728759981808,4.1500243241898715e-07,0.5919732910006132,0.5,1.0
500,1,9,103,0.6289498699989053,4.249995981808752e-07,0.6289502949985035,1.0,1.0
500,1,3,4,0.10661767899728147,4.2000101529993117e-07,0.10661809899829677,1.0,0.5
500,1,4,4,0.43547180099994875,4.0599843487143517e-07,0.4354722069983836,1.0,0.25
500,2,10,10,1.2492061299999477,4.6499917516484857e-07,1.249206594999123,0.25,1.0
500,2,7,13,0.20337451799787232,4.350004019215703e-07,0.20337495299827424,0.5,1.0
500,2,10,103,0.7503163129986206,4.2800093069672585e-07,0.7503167409995513,1.0,1.0
500,2,4,4,0.4503274919989053,4.940011422149837e-07,0.45032798600004753,1.0,0.5
500,2,2,102,0.40861754499928793,4.120010999031365e-07,0.40861795700038783,1.0,0.25
500,3,10,13,0.19618376700236695,4.129979060962796e-07,0.19618418000027305,0.25,1.0
500,3,2,4,0.0747624760006147,4.0200029616244137e-07,0.07476287800091086,0.5,1.0
500,3,9,9,11.153029093999066,4.079993232153356e-07,11.15302950199839,1.0,1.0
500,3,8,103,0.6708244519977598,4.040011845063418e-07,0.6708248559989443,1.0,0.5
500,3,7,103,0.5764896479995514,3.9999940781854093e-07,0.5764900479989592,1.0,0.25
500,4,9,103,0.6797306279986515,3.989989636465907e-07,0.6797310269976151,0.25,1.0
500,4,3,101,0.43682200699913665,4.120010999031365e-07,0.43682241900023655,0.5,1.0
500,4,7,103,0.5788613789991359,4.079993232153356e-07,0.5788617869984591,1.0,1.0
500,4,5,102,0.530491442001221,3.9999940781854093e-07,0.5304918420006288,1.0,0.5
500,4,8,103,0.6408836959999462,4.2400279198773205e-07,0.6408841200027382,1.0,0.25
500,5,10,102,0.710231389002729,4.129979060962796e-07,0.7102318020006351,0.25,1.0
500,5,5,5,0.5871400340001856,4.159992386121303e-07,0.5871404499994242,0.5,1.0
500,5,4,102,0.48223632000008365,4.209978214930743e-07,0.48223674099790514,1.0,1.0
500,5,5,102,0.5223270550013694,4.4999978854320943e-07,0.522327505001158,1.0,0.5
500,5,6,103,0.5475525410001865,4.169996827840805e-07,0.5475529579998692,1.0,0.25
550,1,8,102,0.6994898779994401,4.109970177523792e-07,0.6994902889964578,0.25,1.0
550,1,2,2,0.24776955400011502,8.229981176555157e-07,0.24777037699823268,0.5,1.0
550,1,7,7,0.9783840549971501,4.260000423528254e-07,0.9783844809971924,1.0,1.0
550,1,2,2,0.247191735998058,3.5999983083456755e-07,0.24719209599788883,1.0,0.5
550,1,6,6,5.485427919000358,4.2799729271791875e-07,5.485428346997651,1.0,0.25
550,2,7,102,0.638928937001765,4.079993232153356e-07,0.6389293450010882,0.25,1.0
550,2,8,102,0.6932552409998607,1.8900027498602867e-07,0.6932554300001357,0.5,1.0
550,2,8,102,0.6776273890027369,4.169996827840805e-07,0.6776278060024197,1.0,1.0
550,2,5,5,0.6727753090017359,5.149995558895171e-07,0.6727758240012918,1.0,0.5
550,2,2,2,0.26618911599871353,4.350004019215703e-07,0.26618955099911545,1.0,0.25
550,3,3,3,0.39341802100170753,4.749999789055437e-07,0.39341849600168644,0.25,1.0
550,3,10,10,10.17681075099972,4.2000101529993117e-07,10.176811171000736,0.5,1.0
550,3,6,102,0.6065576600012719,3.2800016924738884e-07,0.6065579880014411,1.0,1.0
550,3,2,102,0.44915966400003526,3.980021574534476e-07,0.4491600620021927,1.0,0.5
550,3,9,103,0.7336725840032159,3.8799771573394537e-07,0.7336729720009316,1.0,0.25
550,4,8,104,0.7138084489997709,4.169996827840805e-07,0.7138088659994537,0.25,1.0
550,4,2,102,0.44944308400226873,4.180001269560307e-07,0.4494435020023957,0.5,1.0
550,4,7,102,0.6197287540016987,4.030007403343916e-07,0.619729157002439,1.0,1.0
550,4,9,102,0.7464003329987463,4.300018190406263e-07,0.7464007630005653,1.0,0.5
550,4,6,6,0.8244915340001171,4.2800093069672585e-07,0.8244919620010478,1.0,0.25
550,5,10,10,1.487770872998226,4.530011210590601e-07,1.487771325999347,0.25,1.0
550,5,5,6,0.08785228800115874,4.1100065573118627e-07,0.08785269900181447,0.5,1.0
550,5,2,2,0.25175261899858015,3.800014383159578e-07,0.25175299900001846,1.0,1.0
550,5,5,4,0.5881503040000098,3.929999365936965e-07,0.5881506969999464,1.0,0.5
550,5,5,102,0.5829387129997485,4.989997250959277e-07,0.5829392119994736,1.0,0.25
600,1,2,102,0.48860035499819787,4.0200029616244137e-07,0.48860075699849403,0.25,1.0
600,1,6,6,1.0080718179997348,3.8800135371275246e-07,1.0080722060010885,0.5,1.0
600,1,7,7,2.1000961280005868,5.069996404927224e-07,2.1000966350002273,1.0,1.0
600,1,10,103,0.8508218089991715,4.00003045797348e-07,0.8508222090022173,1.0,0.5
600,1,2,2,0.3068937409989303,4.170033207628876e-07,0.30689415800225106,1.0,0.25
600,2,4,4,0.6850593170020147,4.5499837142415345e-07,0.6850597720003861,0.25,1.0
600,2,2,101,0.4838117620020057,4.1000021155923605e-07,0.48381217200221727,0.5,1.0
600,2,2,3,0.1187373850007134,3.4299955586902797e-07,0.11873772800026927,1.0,1.0
600,2,10,46,0.39363508299720706,4.160028765909374e-07,0.39363549900008366,1.0,0.5
600,2,6,13,0.2302011380015756,4.0899976738728583e-07,0.230201547001343,1.0,0.25
600,3,10,103,0.8603908250006498,4.1100065573118627e-07,0.8603912360013055,0.25,1.0
600,3,4,103,0.5840414279991819,3.9700171328149736e-07,0.5840418250008952,0.5,1.0
600,3,6,102,0.663674813000398,4.0500162867829204e-07,0.6636752180020267,1.0,1.0
600,3,7,7,9.395618898000976,4.4099942897446454e-07,9.395619339000405,1.0,0.5
600,3,2,2,0.29529439600082696,3.950008249375969e-07,0.2952947910016519,1.0,0.25
600,4,10,8,1.5078981670012581,4.2399915400892496e-07,1.5078985910004121,0.25,1.0
600,4,8,103,0.7916453030011326,4.0200029616244137e-07,0.7916457050014287,0.5,1.0
600,4,9,9,1.5331952560009086,4.030007403343916e-07,1.533195659001649,1.0,1.0
600,4,5,5,0.09659101099896361,3.8700090954080224e-07,0.09659139799987315,1.0,0.5
600,4,6,6,3.7445567559989286,4.040011845063418e-07,3.744557160000113,1.0,0.25
600,5,7,103,0.7146238619970973,4.1100065573118627e-07,0.714624272997753,0.25,1.0
600,5,9,9,1.532972585002426,4.109970177523792e-07,1.5329729959994438,0.5,1.0
600,5,8,105,0.8091932939969411,4.0200029616244137e-07,0.8091936959972372,1.0,1.0
600,5,7,103,0.6712940219986194,4.2000101529993117e-07,0.6712944419996347,1.0,0.5
600,5,3,102,0.5649599790012871,4.270004865247756e-07,0.5649604060017737,1.0,0.25
