pan,genome id,genome size,path_id,length
simulated,26,500,0,11
simulated,26,500,1,2
simulated,26,500,2,28
simulated,26,500,3,15
simulated,26,500,4,5
simulated,26,500,5,16
simulated,26,500,6,2
simulated,26,500,7,47
simulated,26,500,8,35
simulated,26,500,9,27
simulated,26,500,10,2
simulated,26,500,11,14
simulated,26,500,12,55
simulated,26,500,13,34
simulated,26,500,14,38
simulated,26,500,15,3
simulated,26,500,16,44
simulated,26,500,17,30
simulated,26,500,18,53
simulated,26,500,19,34
simulated,26,500,20,5
simulated,30,500,0,8
simulated,30,500,1,10
simulated,30,500,2,31
simulated,30,500,3,124
simulated,30,500,4,36
simulated,30,500,5,39
simulated,30,500,6,23
simulated,30,500,7,38
simulated,30,500,8,11
simulated,30,500,9,3
simulated,30,500,10,24
simulated,30,500,11,58
simulated,30,500,12,24
simulated,30,500,13,35
simulated,30,500,14,4
simulated,30,500,15,2
simulated,30,500,16,3
simulated,30,500,17,27
simulated,34,500,0,11
simulated,34,500,1,19
simulated,34,500,2,31
simulated,34,500,3,13
simulated,34,500,4,34
simulated,34,500,5,13
simulated,34,500,6,35
simulated,34,500,7,122
simulated,34,500,8,30
simulated,34,500,9,46
simulated,34,500,10,16
simulated,34,500,11,15
simulated,34,500,12,115
simulated,43,500,0,11
simulated,43,500,1,54
simulated,43,500,2,24
simulated,43,500,3,16
simulated,43,500,4,7
simulated,43,500,5,16
simulated,43,500,6,27
simulated,43,500,7,28
simulated,43,500,8,11
simulated,43,500,9,31
simulated,43,500,10,16
simulated,43,500,11,120
simulated,43,500,12,15
simulated,43,500,13,8
simulated,43,500,14,24
simulated,43,500,15,27
simulated,43,500,16,25
simulated,43,500,17,15
simulated,43,500,18,25
simulated,44,500,0,11
simulated,44,500,1,10
simulated,44,500,2,28
simulated,44,500,3,40
simulated,44,500,4,4
simulated,44,500,5,16
simulated,44,500,6,22
simulated,44,500,7,39
simulated,44,500,8,29
simulated,44,500,9,27
simulated,44,500,10,147
simulated,44,500,11,35
simulated,44,500,12,4
simulated,44,500,13,44
simulated,44,500,14,41
simulated,44,500,15,3
simulated,46,500,0,18
simulated,46,500,1,5
simulated,46,500,2,28
simulated,46,500,3,64
simulated,46,500,4,25
simulated,46,500,5,21
simulated,46,500,6,51
simulated,46,500,7,39
simulated,46,500,8,16
simulated,46,500,9,22
simulated,46,500,10,6
simulated,46,500,11,19
simulated,46,500,12,35
simulated,46,500,13,14
simulated,46,500,14,11
simulated,46,500,15,5
simulated,46,500,16,72
simulated,46,500,17,49
simulated,50,500,0,14
simulated,50,500,1,7
simulated,50,500,2,4
simulated,50,500,3,40
simulated,50,500,4,63
simulated,50,500,5,8
simulated,50,500,6,2
simulated,50,500,7,9
simulated,50,500,8,6
simulated,50,500,9,30
simulated,50,500,10,18
simulated,50,500,11,3
simulated,50,500,12,48
simulated,50,500,13,3
simulated,50,500,14,24
simulated,50,500,15,22
simulated,50,500,16,37
simulated,50,500,17,56
simulated,50,500,18,29
simulated,50,500,19,52
simulated,50,500,20,21
simulated,50,500,21,4
simulated,52,500,0,11
simulated,52,500,1,15
simulated,52,500,2,51
simulated,52,500,3,40
simulated,52,500,4,11
simulated,52,500,5,53
simulated,52,500,6,2
simulated,52,500,7,39
simulated,52,500,8,9
simulated,52,500,9,31
simulated,52,500,10,59
simulated,52,500,11,15
simulated,52,500,12,37
simulated,52,500,13,10
simulated,52,500,14,11
simulated,52,500,15,5
simulated,52,500,16,26
simulated,52,500,17,39
simulated,52,500,18,36
simulated,54,500,0,7
simulated,54,500,1,8
simulated,54,500,2,8
simulated,54,500,3,40
simulated,54,500,4,15
simulated,54,500,5,39
simulated,54,500,6,2
simulated,54,500,7,38
simulated,54,500,8,27
simulated,54,500,9,6
simulated,54,500,10,14
simulated,54,500,11,3
simulated,54,500,12,15
simulated,54,500,13,4
simulated,54,500,14,122
simulated,54,500,15,24
simulated,54,500,16,6
simulated,54,500,17,48
simulated,54,500,18,2
simulated,54,500,19,72
simulated,56,500,0,11
simulated,56,500,1,19
simulated,56,500,2,28
simulated,56,500,3,2
simulated,56,500,4,48
simulated,56,500,5,16
simulated,56,500,6,35
simulated,56,500,7,3
simulated,56,500,8,20
simulated,56,500,9,25
simulated,56,500,10,76
simulated,56,500,11,18
simulated,56,500,12,44
simulated,56,500,13,57
simulated,56,500,14,98
simulated,57,500,0,22
simulated,57,500,1,19
simulated,57,500,2,28
simulated,57,500,3,10
simulated,57,500,4,49
simulated,57,500,5,3
simulated,57,500,6,11
simulated,57,500,7,39
simulated,57,500,8,35
simulated,57,500,9,16
simulated,57,500,10,5
simulated,57,500,11,4
simulated,57,500,12,33
simulated,57,500,13,44
simulated,57,500,14,21
simulated,57,500,15,24
simulated,57,500,16,62
simulated,57,500,17,5
simulated,57,500,18,26
simulated,57,500,19,6
simulated,57,500,20,38
simulated,58,500,0,11
simulated,58,500,1,40
simulated,58,500,2,28
simulated,58,500,3,10
simulated,58,500,4,5
simulated,58,500,5,27
simulated,58,500,6,108
simulated,58,500,7,15
simulated,58,500,8,35
simulated,58,500,9,11
simulated,58,500,10,5
simulated,58,500,11,77
simulated,58,500,12,12
simulated,58,500,13,22
simulated,58,500,14,32
simulated,58,500,15,19
simulated,58,500,16,21
simulated,58,500,17,17
simulated,58,500,18,5
simulated,60,500,0,51
simulated,60,500,1,54
simulated,60,500,2,28
simulated,60,500,3,14
simulated,60,500,4,25
simulated,60,500,5,21
simulated,60,500,6,11
simulated,60,500,7,2
simulated,60,500,8,16
simulated,60,500,9,6
simulated,60,500,10,19
simulated,60,500,11,22
simulated,60,500,12,35
simulated,60,500,13,14
simulated,60,500,14,18
simulated,60,500,15,5
simulated,60,500,16,37
simulated,60,500,17,122
simulated,61,500,0,8
simulated,61,500,1,17
simulated,61,500,2,14
simulated,61,500,3,2
simulated,61,500,4,39
simulated,61,500,5,6
simulated,61,500,6,47
simulated,61,500,7,4
simulated,61,500,8,10
simulated,61,500,9,3
simulated,61,500,10,27
simulated,61,500,11,161
simulated,61,500,12,2
simulated,61,500,13,11
simulated,61,500,14,22
simulated,61,500,15,3
simulated,61,500,16,33
simulated,61,500,17,24
simulated,61,500,18,21
simulated,61,500,19,6
simulated,61,500,20,12
simulated,61,500,21,28
simulated,62,500,0,8
simulated,62,500,1,4
simulated,62,500,2,14
simulated,62,500,3,47
simulated,62,500,4,39
simulated,62,500,5,6
simulated,62,500,6,2
simulated,62,500,7,38
simulated,62,500,8,10
simulated,62,500,9,3
simulated,62,500,10,12
simulated,62,500,11,11
simulated,62,500,12,2
simulated,62,500,13,11
simulated,62,500,14,22
simulated,62,500,15,17
simulated,62,500,16,33
simulated,62,500,17,24
simulated,62,500,18,15
simulated,62,500,19,182
simulated,63,500,0,11
simulated,63,500,1,54
simulated,63,500,2,28
simulated,63,500,3,63
simulated,63,500,4,5
simulated,63,500,5,13
simulated,63,500,6,51
simulated,63,500,7,2
simulated,63,500,8,16
simulated,63,500,9,6
simulated,63,500,10,9
simulated,63,500,11,8
simulated,63,500,12,35
simulated,63,500,13,14
simulated,63,500,14,18
simulated,63,500,15,5
simulated,63,500,16,37
simulated,63,500,17,5
simulated,63,500,18,11
simulated,63,500,19,8
simulated,63,500,20,20
simulated,63,500,21,73
simulated,63,500,22,8
simulated,64,500,0,11
simulated,64,500,1,54
simulated,64,500,2,28
simulated,64,500,3,125
simulated,64,500,4,19
simulated,64,500,5,21
simulated,64,500,6,10
simulated,64,500,7,2
simulated,64,500,8,16
simulated,64,500,9,6
simulated,64,500,10,13
simulated,64,500,11,19
simulated,64,500,12,35
simulated,64,500,13,14
simulated,64,500,14,18
simulated,64,500,15,5
simulated,64,500,16,37
simulated,64,500,17,11
simulated,64,500,18,41
simulated,64,500,19,9
simulated,64,500,20,6
simulated,66,500,0,11
simulated,66,500,1,19
simulated,66,500,2,28
simulated,66,500,3,140
simulated,66,500,4,22
simulated,66,500,5,16
simulated,66,500,6,35
simulated,66,500,7,3
simulated,66,500,8,12
simulated,66,500,9,2
simulated,66,500,10,67
simulated,66,500,11,18
simulated,66,500,12,9
simulated,66,500,13,9
simulated,66,500,14,17
simulated,66,500,15,7
simulated,66,500,16,47
simulated,66,500,17,22
simulated,66,500,18,16
simulated,68,500,0,11
simulated,68,500,1,17
simulated,68,500,2,28
simulated,68,500,3,66
simulated,68,500,4,16
simulated,68,500,5,12
simulated,68,500,6,51
simulated,68,500,7,31
simulated,68,500,8,35
simulated,68,500,9,6
simulated,68,500,10,22
simulated,68,500,11,37
simulated,68,500,12,25
simulated,68,500,13,6
simulated,68,500,14,32
simulated,68,500,15,19
simulated,68,500,16,8
simulated,68,500,17,45
simulated,68,500,18,28
simulated,68,500,19,5
simulated,70,500,0,8
simulated,70,500,1,10
simulated,70,500,2,31
simulated,70,500,3,58
simulated,70,500,4,31
simulated,70,500,5,2
simulated,70,500,6,36
simulated,70,500,7,38
simulated,70,500,8,221
simulated,70,500,9,30
simulated,70,500,10,3
simulated,70,500,11,32
simulated,72,500,0,11
simulated,72,500,1,19
simulated,72,500,2,28
simulated,72,500,3,126
