pan,genome id,genome size,path_id,length
MST,1,367,0,56
MST,1,367,1,2
MST,1,367,2,5
MST,1,367,3,2
MST,1,367,4,2
MST,1,367,5,3
MST,1,367,6,4
MST,1,367,7,2
MST,1,367,8,4
MST,1,367,9,3
MST,1,367,10,2
MST,1,367,11,9
MST,1,367,12,4
MST,1,367,13,3
MST,1,367,14,2
MST,1,367,15,2
MST,1,367,16,2
MST,1,367,17,3
MST,1,367,18,2
MST,1,367,19,2
MST,1,367,20,2
MST,1,367,21,3
MST,1,367,22,2
MST,1,367,23,4
MST,1,367,24,3
MST,1,367,25,2
MST,1,367,26,4
MST,1,367,27,4
MST,1,367,28,4
MST,1,367,29,2
MST,1,367,30,6
MST,1,367,31,3
MST,1,367,32,5
MST,1,367,33,2
MST,1,367,34,9
MST,1,367,35,3
MST,1,367,36,3
MST,1,367,37,3
MST,1,367,38,4
MST,1,367,39,2
MST,1,367,40,4
MST,1,367,41,2
MST,1,367,42,4
MST,1,367,43,2
MST,1,367,44,2
MST,1,367,45,2
MST,1,367,46,2
MST,1,367,47,8
MST,1,367,48,2
MST,1,367,49,3
MST,1,367,50,3
MST,1,367,51,4
MST,1,367,52,4
MST,1,367,53,3
MST,1,367,54,2
MST,1,367,55,2
MST,1,367,56,3
MST,1,367,57,4
MST,1,367,58,2
MST,1,367,59,2
MST,1,367,60,2
MST,1,367,61,2
MST,1,367,62,2
MST,1,367,63,2
MST,1,367,64,3
MST,1,367,65,6
MST,1,367,66,4
MST,1,367,67,2
MST,1,367,68,3
MST,1,367,69,3
MST,1,367,70,2
MST,1,367,71,3
MST,1,367,72,5
MST,1,367,73,2
MST,1,367,74,4
MST,1,367,75,2
MST,1,367,76,3
MST,1,367,77,2
MST,1,367,78,9
MST,1,367,79,3
MST,1,367,80,2
MST,1,367,81,2
MST,1,367,82,3
MST,1,367,83,5
MST,1,367,84,3
MST,1,367,85,2
MST,1,367,86,2
MST,1,367,87,5
MST,1,367,88,5
MST,1,367,89,4
MST,1,367,90,2
MST,1,367,91,2
MST,1,367,92,3
MST,1,367,93,3
MST,1,367,94,2
MST,1,367,95,6
MST,1,367,96,3
MST,1,367,97,2
MST,1,367,98,3
MST,2,489,0,446
MST,2,489,1,2
MST,2,489,2,3
MST,2,489,3,2
MST,2,489,4,2
MST,2,489,5,4
MST,2,489,6,2
MST,2,489,7,2
MST,2,489,8,4
MST,2,489,9,4
MST,2,489,10,2
MST,2,489,11,2
MST,2,489,12,2
MST,2,489,13,2
