pan,genome id,genome size,path_id,length
SEQ,0,363,0,2
SEQ,0,363,1,2
SEQ,0,363,2,5
SEQ,0,363,3,2
SEQ,0,363,4,2
SEQ,0,363,5,3
SEQ,0,363,6,4
SEQ,0,363,7,2
SEQ,0,363,8,2
SEQ,0,363,9,4
SEQ,0,363,10,3
SEQ,0,363,11,3
SEQ,0,363,12,2
SEQ,0,363,13,9
SEQ,0,363,14,2
SEQ,0,363,15,4
SEQ,0,363,16,3
SEQ,0,363,17,2
SEQ,0,363,18,2
SEQ,0,363,19,3
SEQ,0,363,20,2
SEQ,0,363,21,2
SEQ,0,363,22,3
SEQ,0,363,23,2
SEQ,0,363,24,4
SEQ,0,363,25,3
SEQ,0,363,26,2
SEQ,0,363,27,4
SEQ,0,363,28,4
SEQ,0,363,29,4
SEQ,0,363,30,2
SEQ,0,363,31,2
SEQ,0,363,32,6
SEQ,0,363,33,3
SEQ,0,363,34,5
SEQ,0,363,35,4
SEQ,0,363,36,2
SEQ,0,363,37,9
SEQ,0,363,38,3
SEQ,0,363,39,3
SEQ,0,363,40,3
SEQ,0,363,41,4
SEQ,0,363,42,2
SEQ,0,363,43,4
SEQ,0,363,44,2
SEQ,0,363,45,4
SEQ,0,363,46,2
SEQ,0,363,47,2
SEQ,0,363,48,2
SEQ,0,363,49,2
SEQ,0,363,50,2
SEQ,0,363,51,2
SEQ,0,363,52,8
SEQ,0,363,53,2
SEQ,0,363,54,3
SEQ,0,363,55,3
SEQ,0,363,56,4
SEQ,0,363,57,4
SEQ,0,363,58,4
SEQ,0,363,59,4
SEQ,0,363,60,3
SEQ,0,363,61,2
SEQ,0,363,62,2
SEQ,0,363,63,2
SEQ,0,363,64,3
SEQ,0,363,65,4
SEQ,0,363,66,2
SEQ,0,363,67,2
SEQ,0,363,68,2
SEQ,0,363,69,2
SEQ,0,363,70,2
SEQ,0,363,71,2
SEQ,0,363,72,2
SEQ,0,363,73,2
SEQ,0,363,74,3
SEQ,0,363,75,6
SEQ,0,363,76,4
SEQ,0,363,77,2
SEQ,0,363,78,3
SEQ,0,363,79,3
SEQ,0,363,80,2
SEQ,0,363,81,3
SEQ,0,363,82,5
SEQ,0,363,83,2
SEQ,0,363,84,4
SEQ,0,363,85,2
SEQ,0,363,86,3
SEQ,0,363,87,2
SEQ,0,363,88,2
SEQ,0,363,89,9
SEQ,0,363,90,3
SEQ,0,363,91,2
SEQ,0,363,92,2
SEQ,0,363,93,3
SEQ,0,363,94,5
SEQ,0,363,95,3
SEQ,0,363,96,4
SEQ,0,363,97,2
SEQ,0,363,98,2
SEQ,0,363,99,5
SEQ,0,363,100,2
SEQ,0,363,101,5
SEQ,0,363,102,4
SEQ,0,363,103,2
SEQ,0,363,104,2
SEQ,0,363,105,3
SEQ,0,363,106,3
SEQ,0,363,107,2
