pan,genome id,genome size,path_id,length
SEQ,0,3,0,3
SEQ,1,3,0,3
SEQ,2,3,0,3
SEQ,3,7,0,2
SEQ,3,7,1,2
SEQ,3,7,2,3
SEQ,4,7,0,2
SEQ,4,7,1,2
SEQ,4,7,2,3
SEQ,5,9,0,2
SEQ,5,9,1,2
SEQ,5,9,2,2
SEQ,5,9,3,3
SEQ,6,11,0,3
SEQ,6,11,1,2
SEQ,6,11,2,3
SEQ,6,11,3,3
SEQ,7,13,0,3
SEQ,7,13,1,4
SEQ,7,13,2,3
SEQ,7,13,3,3
SEQ,8,13,0,4
SEQ,8,13,1,5
SEQ,8,13,2,4
SEQ,9,13,0,4
SEQ,9,13,1,5
SEQ,9,13,2,4
SEQ,10,12,0,4
SEQ,10,12,1,8
SEQ,11,13,0,2
SEQ,11,13,1,3
SEQ,11,13,2,8
SEQ,12,17,0,3
SEQ,12,17,1,4
SEQ,12,17,2,5
SEQ,12,17,3,5
SEQ,13,18,0,5
SEQ,13,18,1,4
SEQ,13,18,2,4
SEQ,13,18,3,5
SEQ,14,18,0,4
SEQ,14,18,1,3
SEQ,14,18,2,6
SEQ,14,18,3,5
SEQ,15,21,0,3
SEQ,15,21,1,4
SEQ,15,21,2,8
SEQ,15,21,3,6
SEQ,16,20,0,7
SEQ,16,20,1,3
SEQ,16,20,2,5
SEQ,16,20,3,5
SEQ,17,21,0,3
SEQ,17,21,1,7
SEQ,17,21,2,3
SEQ,17,21,3,3
SEQ,17,21,4,5
SEQ,18,19,0,12
SEQ,18,19,1,7
SEQ,19,20,0,6
SEQ,19,20,1,7
SEQ,19,20,2,7
SEQ,20,22,0,3
SEQ,20,22,1,4
SEQ,20,22,2,7
SEQ,20,22,3,8
SEQ,21,21,0,8
SEQ,21,21,1,6
SEQ,21,21,2,7
SEQ,22,22,0,3
SEQ,22,22,1,5
SEQ,22,22,2,7
SEQ,22,22,3,7
SEQ,23,22,0,3
SEQ,23,22,1,5
SEQ,23,22,2,7
SEQ,23,22,3,7
SEQ,24,21,0,3
SEQ,24,21,1,11
SEQ,24,21,2,7
SEQ,25,23,0,3
SEQ,25,23,1,7
SEQ,25,23,2,7
SEQ,25,23,3,6
SEQ,26,21,0,13
SEQ,26,21,1,8
SEQ,27,21,0,13
SEQ,27,21,1,8
SEQ,28,22,0,3
SEQ,28,22,1,10
SEQ,28,22,2,9
SEQ,29,22,0,3
SEQ,29,22,1,10
SEQ,29,22,2,9
SEQ,30,22,0,3
SEQ,30,22,1,9
SEQ,30,22,2,10
SEQ,31,24,0,3
SEQ,31,24,1,5
SEQ,31,24,2,6
SEQ,31,24,3,10
SEQ,32,24,0,14
SEQ,32,24,1,10
SEQ,33,24,0,3
SEQ,33,24,1,21
SEQ,34,25,0,6
SEQ,34,25,1,19
SEQ,35,25,0,6
SEQ,35,25,1,9
SEQ,35,25,2,10
SEQ,36,25,0,6
SEQ,36,25,1,9
SEQ,36,25,2,10
SEQ,37,25,0,6
SEQ,37,25,1,9
SEQ,37,25,2,10
SEQ,38,24,0,2
SEQ,38,24,1,6
SEQ,38,24,2,8
SEQ,38,24,3,8
SEQ,39,24,0,2
SEQ,39,24,1,6
SEQ,39,24,2,16
SEQ,40,24,0,2
SEQ,40,24,1,14
SEQ,40,24,2,8
SEQ,41,24,0,2
SEQ,41,24,1,14
SEQ,41,24,2,8
SEQ,42,24,0,2
SEQ,42,24,1,14
SEQ,42,24,2,8
SEQ,43,24,0,10
SEQ,43,24,1,14
SEQ,44,24,0,10
SEQ,44,24,1,14
SEQ,45,25,0,11
SEQ,45,25,1,14
SEQ,46,25,0,25
SEQ,47,25,0,25
SEQ,48,25,0,25
SEQ,49,25,0,2
SEQ,49,25,1,14
SEQ,49,25,2,9
SEQ,50,25,0,16
SEQ,50,25,1,9
SEQ,51,25,0,2
SEQ,51,25,1,23
SEQ,52,25,0,2
SEQ,52,25,1,23
SEQ,53,25,0,2
SEQ,53,25,1,23
SEQ,54,25,0,2
SEQ,54,25,1,23
SEQ,55,25,0,2
SEQ,55,25,1,23
SEQ,56,25,0,2
SEQ,56,25,1,23
SEQ,57,25,0,2
SEQ,57,25,1,23
SEQ,58,25,0,2
SEQ,58,25,1,23
SEQ,59,20,0,5
SEQ,59,20,1,2
SEQ,59,20,2,4
SEQ,59,20,3,9
SEQ,60,20,0,2
SEQ,60,20,1,7
SEQ,60,20,2,4
SEQ,60,20,3,7
SEQ,61,20,0,9
SEQ,61,20,1,6
SEQ,61,20,2,5
SEQ,62,20,0,6
SEQ,62,20,1,2
SEQ,62,20,2,3
SEQ,62,20,3,6
SEQ,62,20,4,3
SEQ,63,23,0,2
SEQ,63,23,1,3
SEQ,63,23,2,6
SEQ,63,23,3,4
SEQ,63,23,4,5
SEQ,63,23,5,3
