pan,genome id,genome size,path_id,length
MST,1,11,0,8
MST,1,11,1,3
MST,2,9,0,9
MST,3,13,0,10
MST,3,13,1,3
MST,4,9,0,6
MST,4,9,1,3
MST,5,5,0,2
MST,5,5,1,3
MST,6,7,0,2
MST,6,7,1,2
MST,6,7,2,3
MST,7,9,0,2
MST,7,9,1,2
MST,7,9,2,2
MST,7,9,3,3
MST,8,12,0,2
MST,8,12,1,3
MST,8,12,2,2
MST,8,12,3,3
MST,8,12,4,2
MST,9,13,0,3
MST,9,13,1,4
MST,9,13,2,3
MST,9,13,3,3
MST,10,13,0,4
MST,10,13,1,5
MST,10,13,2,4
MST,11,14,0,2
MST,11,14,1,3
MST,11,14,2,5
MST,11,14,3,4
MST,12,13,0,2
MST,12,13,1,3
MST,12,13,2,8
MST,13,15,0,2
MST,13,15,1,3
MST,13,15,2,8
MST,13,15,3,2
MST,14,17,0,3
MST,14,17,1,3
MST,14,17,2,4
MST,14,17,3,2
MST,14,17,4,5
MST,15,18,0,5
MST,15,18,1,4
MST,15,18,2,5
MST,15,18,3,4
MST,16,18,0,3
MST,16,18,1,6
MST,16,18,2,4
MST,16,18,3,5
MST,17,18,0,8
MST,17,18,1,4
MST,17,18,2,6
MST,18,20,0,7
MST,18,20,1,3
MST,18,20,2,5
MST,18,20,3,5
MST,19,20,0,7
MST,19,20,1,3
MST,19,20,2,5
MST,19,20,3,5
MST,20,20,0,3
MST,20,20,1,4
MST,20,20,2,6
MST,20,20,3,7
MST,21,20,0,4
MST,21,20,1,6
MST,21,20,2,3
MST,21,20,3,7
MST,22,20,0,4
MST,22,20,1,6
MST,22,20,2,7
MST,22,20,3,3
MST,23,21,0,14
MST,23,21,1,7
MST,24,22,0,5
MST,24,22,1,7
MST,24,22,2,7
MST,24,22,3,3
MST,25,21,0,11
MST,25,21,1,7
MST,25,21,2,3
MST,26,21,0,11
MST,26,21,1,7
MST,26,21,2,3
MST,27,23,0,3
MST,27,23,1,10
MST,27,23,2,7
MST,27,23,3,3
MST,28,22,0,8
MST,28,22,1,8
MST,28,22,2,6
MST,29,21,0,13
MST,29,21,1,8
MST,30,22,0,3
MST,30,22,1,10
MST,30,22,2,9
MST,31,22,0,3
MST,31,22,1,10
MST,31,22,2,9
MST,32,22,0,3
MST,32,22,1,9
MST,32,22,2,10
MST,33,23,0,3
MST,33,23,1,4
MST,33,23,2,6
MST,33,23,3,10
MST,34,25,0,11
MST,34,25,1,10
MST,34,25,2,4
MST,35,24,0,3
MST,35,24,1,21
MST,36,25,0,6
MST,36,25,1,19
MST,37,25,0,6
MST,37,25,1,19
MST,38,25,0,6
MST,38,25,1,9
MST,38,25,2,10
MST,39,25,0,6
MST,39,25,1,9
MST,39,25,2,10
MST,40,24,0,2
MST,40,24,1,6
MST,40,24,2,8
MST,40,24,3,8
MST,41,24,0,2
MST,41,24,1,6
MST,41,24,2,16
MST,42,24,0,2
MST,42,24,1,14
MST,42,24,2,8
MST,43,24,0,2
MST,43,24,1,14
MST,43,24,2,8
MST,44,24,0,2
MST,44,24,1,14
MST,44,24,2,8
MST,45,24,0,2
MST,45,24,1,14
MST,45,24,2,8
MST,46,25,0,2
MST,46,25,1,14
MST,46,25,2,9
MST,47,25,0,25
MST,48,25,0,25
MST,49,25,0,25
MST,50,25,0,25
MST,51,25,0,25
MST,52,24,0,24
MST,53,25,0,2
MST,53,25,1,23
MST,54,25,0,2
MST,54,25,1,23
MST,55,25,0,2
MST,55,25,1,23
MST,56,25,0,2
MST,56,25,1,23
MST,57,25,0,2
MST,57,25,1,23
MST,58,25,0,2
MST,58,25,1,23
MST,59,25,0,2
MST,59,25,1,23
MST,60,19,0,5
MST,60,19,1,2
MST,60,19,2,6
MST,60,19,3,6
MST,61,20,0,2
MST,61,20,1,7
MST,61,20,2,4
MST,61,20,3,7
MST,62,20,0,9
MST,62,20,1,6
MST,62,20,2,5
MST,63,20,0,6
MST,63,20,1,2
MST,63,20,2,3
MST,63,20,3,6
MST,63,20,4,3
MST,64,23,0,2
MST,64,23,1,3
MST,64,23,2,6
MST,64,23,3,4
MST,64,23,4,5
MST,64,23,5,3
