pan,genome id,genome size,path_id,length
SEQ,12,105,3,2
SEQ,12,105,4,3
SEQ,12,105,5,3
SEQ,12,105,6,2
SEQ,12,105,7,4
SEQ,12,105,8,2
SEQ,12,105,9,5
SEQ,12,105,10,2
SEQ,12,105,11,2
SEQ,12,105,12,3
SEQ,12,105,13,4
SEQ,12,105,14,2
SEQ,12,105,15,3
SEQ,12,105,16,3
SEQ,12,105,17,2
SEQ,12,105,18,2
SEQ,12,105,19,2
SEQ,12,105,20,2
SEQ,12,105,21,2
SEQ,12,105,22,2
SEQ,12,105,23,2
SEQ,12,105,24,3
SEQ,12,105,25,4
SEQ,12,105,26,2
SEQ,12,105,27,4
SEQ,12,105,28,4
SEQ,12,105,29,2
SEQ,12,105,30,2
SEQ,12,105,31,2
SEQ,12,105,32,2
SEQ,12,105,33,2
SEQ,12,105,34,2
SEQ,12,105,35,2
SEQ,12,105,36,5
SEQ,12,105,37,2
SEQ,12,105,38,4
SEQ,12,105,39,2
