pan,genome id,genome size,path_id,length
SEQ,0,114,0,3
SEQ,0,114,1,2
SEQ,0,114,2,3
SEQ,0,114,3,2
SEQ,0,114,4,2
SEQ,0,114,5,2
SEQ,0,114,6,2
SEQ,0,114,7,2
SEQ,0,114,8,3
SEQ,0,114,9,3
SEQ,0,114,10,2
SEQ,0,114,11,2
SEQ,0,114,12,3
SEQ,0,114,13,3
SEQ,0,114,14,2
SEQ,0,114,15,2
SEQ,0,114,16,3
SEQ,0,114,17,3
SEQ,0,114,18,4
SEQ,0,114,19,3
SEQ,0,114,20,2
SEQ,0,114,21,6
SEQ,0,114,22,3
SEQ,0,114,23,2
SEQ,0,114,24,3
SEQ,0,114,25,2
SEQ,0,114,26,2
SEQ,0,114,27,3
SEQ,0,114,28,2
SEQ,0,114,29,2
SEQ,0,114,30,2
SEQ,0,114,31,3
SEQ,0,114,32,2
SEQ,0,114,33,4
SEQ,0,114,34,2
SEQ,0,114,35,3
SEQ,0,114,36,2
SEQ,0,114,37,4
SEQ,0,114,38,3
SEQ,0,114,39,3
SEQ,0,114,40,4
SEQ,0,114,41,2
SEQ,0,114,42,2
SEQ,1,157,0,3
SEQ,1,157,1,2
SEQ,1,157,2,2
SEQ,1,157,3,2
SEQ,1,157,4,2
SEQ,1,157,5,3
SEQ,1,157,6,3
SEQ,1,157,7,10
SEQ,1,157,8,5
SEQ,1,157,9,3
SEQ,1,157,10,3
SEQ,1,157,11,3
SEQ,1,157,12,2
SEQ,1,157,13,2
SEQ,1,157,14,6
SEQ,1,157,15,4
SEQ,1,157,16,4
SEQ,1,157,17,2
SEQ,1,157,18,2
SEQ,1,157,19,2
SEQ,1,157,20,5
SEQ,1,157,21,2
SEQ,1,157,22,2
SEQ,1,157,23,3
SEQ,1,157,24,6
SEQ,1,157,25,3
SEQ,1,157,26,4
SEQ,1,157,27,2
SEQ,1,157,28,2
SEQ,1,157,29,4
SEQ,1,157,30,8
SEQ,1,157,31,3
SEQ,1,157,32,5
SEQ,1,157,33,2
SEQ,1,157,34,3
SEQ,1,157,35,3
SEQ,1,157,36,3
SEQ,1,157,37,4
SEQ,1,157,38,2
SEQ,1,157,39,8
SEQ,1,157,40,3
SEQ,1,157,41,2
SEQ,1,157,42,4
SEQ,1,157,43,7
SEQ,1,157,44,2
SEQ,2,180,0,6
SEQ,2,180,1,2
SEQ,2,180,2,2
SEQ,2,180,3,2
SEQ,2,180,4,7
SEQ,2,180,5,3
SEQ,2,180,6,6
SEQ,2,180,7,3
SEQ,2,180,8,3
SEQ,2,180,9,2
SEQ,2,180,10,2
SEQ,2,180,11,6
SEQ,2,180,12,4
SEQ,2,180,13,4
SEQ,2,180,14,2
SEQ,2,180,15,3
SEQ,2,180,16,3
SEQ,2,180,17,2
SEQ,2,180,18,3
SEQ,2,180,19,3
SEQ,2,180,20,6
SEQ,2,180,21,4
SEQ,2,180,22,5
SEQ,2,180,23,11
SEQ,2,180,24,3
SEQ,2,180,25,6
SEQ,2,180,26,3
SEQ,2,180,27,2
SEQ,2,180,28,4
SEQ,2,180,29,3
SEQ,2,180,30,2
SEQ,2,180,31,4
SEQ,2,180,32,4
SEQ,2,180,33,4
SEQ,2,180,34,3
SEQ,2,180,35,5
SEQ,2,180,36,3
SEQ,2,180,37,2
SEQ,2,180,38,4
SEQ,2,180,39,3
SEQ,2,180,40,3
SEQ,2,180,41,11
SEQ,2,180,42,4
SEQ,2,180,43,6
SEQ,2,180,44,3
SEQ,2,180,45,4
SEQ,3,187,0,2
SEQ,3,187,1,2
SEQ,3,187,2,3
SEQ,3,187,3,3
SEQ,3,187,4,6
SEQ,3,187,5,2
SEQ,3,187,6,2
SEQ,3,187,7,6
SEQ,3,187,8,4
SEQ,3,187,9,4
SEQ,3,187,10,10
SEQ,3,187,11,4
SEQ,3,187,12,3
SEQ,3,187,13,2
SEQ,3,187,14,3
SEQ,3,187,15,5
SEQ,3,187,16,5
SEQ,3,187,17,8
SEQ,3,187,18,5
SEQ,3,187,19,3
SEQ,3,187,20,9
SEQ,3,187,21,2
SEQ,3,187,22,4
SEQ,3,187,23,2
SEQ,3,187,24,2
SEQ,3,187,25,4
SEQ,3,187,26,3
SEQ,3,187,27,8
SEQ,3,187,28,2
SEQ,3,187,29,4
SEQ,3,187,30,4
SEQ,3,187,31,10
SEQ,3,187,32,4
SEQ,3,187,33,5
SEQ,3,187,34,7
SEQ,3,187,35,3
SEQ,3,187,36,5
SEQ,3,187,37,7
SEQ,3,187,38,12
SEQ,3,187,39,8
SEQ,4,193,0,2
SEQ,4,193,1,3
SEQ,4,193,2,6
SEQ,4,193,3,2
SEQ,4,193,4,6
SEQ,4,193,5,6
SEQ,4,193,6,4
SEQ,4,193,7,6
SEQ,4,193,8,12
SEQ,4,193,9,2
SEQ,4,193,10,9
SEQ,4,193,11,8
SEQ,4,193,12,5
SEQ,4,193,13,11
SEQ,4,193,14,3
SEQ,4,193,15,9
SEQ,4,193,16,4
SEQ,4,193,17,2
SEQ,4,193,18,2
SEQ,4,193,19,8
SEQ,4,193,20,6
SEQ,4,193,21,4
SEQ,4,193,22,11
SEQ,4,193,23,7
SEQ,4,193,24,4
SEQ,4,193,25,10
SEQ,4,193,26,4
SEQ,4,193,27,4
SEQ,4,193,28,5
SEQ,4,193,29,5
SEQ,4,193,30,3
SEQ,4,193,31,7
SEQ,4,193,32,10
SEQ,4,193,33,3
SEQ,5,195,0,2
SEQ,5,195,1,3
SEQ,5,195,2,6
SEQ,5,195,3,2
SEQ,5,195,4,6
SEQ,5,195,5,7
SEQ,5,195,6,4
SEQ,5,195,7,6
SEQ,5,195,8,10
SEQ,5,195,9,3
SEQ,5,195,10,9
SEQ,5,195,11,8
SEQ,5,195,12,5
SEQ,5,195,13,11
SEQ,5,195,14,7
SEQ,5,195,15,9
SEQ,5,195,16,4
SEQ,5,195,17,2
