pan,genome id,genome size,path_id,length
simulated,18,200,0,8
simulated,18,200,1,31
simulated,18,200,2,50
simulated,18,200,3,6
simulated,18,200,4,5
simulated,18,200,5,4
simulated,18,200,6,19
simulated,18,200,7,42
simulated,18,200,8,10
simulated,18,200,9,25
simulated,22,200,0,15
simulated,22,200,1,13
simulated,22,200,2,20
simulated,22,200,3,9
simulated,22,200,4,8
simulated,22,200,5,14
simulated,22,200,6,8
simulated,22,200,7,31
simulated,22,200,8,3
simulated,22,200,9,5
simulated,22,200,10,12
simulated,22,200,11,42
simulated,22,200,12,9
simulated,22,200,13,11
simulated,24,200,0,6
simulated,24,200,1,2
simulated,24,200,2,31
simulated,24,200,3,6
simulated,24,200,4,31
simulated,24,200,5,11
simulated,24,200,6,4
simulated,24,200,7,29
simulated,24,200,8,27
simulated,24,200,9,38
simulated,24,200,10,3
simulated,24,200,11,10
simulated,24,200,12,2
simulated,28,200,0,8
simulated,28,200,1,4
simulated,28,200,2,7
simulated,28,200,3,65
simulated,28,200,4,11
simulated,28,200,5,4
simulated,28,200,6,26
simulated,28,200,7,54
simulated,28,200,8,19
simulated,28,200,9,2
simulated,30,200,0,4
simulated,30,200,1,4
simulated,30,200,2,7
simulated,30,200,3,14
simulated,30,200,4,28
simulated,30,200,5,8
simulated,30,200,6,19
simulated,30,200,7,5
simulated,30,200,8,7
simulated,30,200,9,38
simulated,30,200,10,25
simulated,30,200,11,23
simulated,30,200,12,4
simulated,30,200,13,14
simulated,32,200,0,23
simulated,32,200,1,4
simulated,32,200,2,43
simulated,32,200,3,6
simulated,32,200,4,44
simulated,32,200,5,20
simulated,32,200,6,15
simulated,32,200,7,31
simulated,32,200,8,3
simulated,32,200,9,11
simulated,42,200,0,4
simulated,42,200,1,8
simulated,42,200,2,12
simulated,42,200,3,8
simulated,42,200,4,3
simulated,42,200,5,14
simulated,42,200,6,31
simulated,42,200,7,11
simulated,42,200,8,10
simulated,42,200,9,23
simulated,42,200,10,28
simulated,42,200,11,31
simulated,42,200,12,17
simulated,44,200,0,10
simulated,44,200,1,4
simulated,44,200,2,43
simulated,44,200,3,6
simulated,44,200,4,9
simulated,44,200,5,31
simulated,44,200,6,15
simulated,44,200,7,16
simulated,44,200,8,18
simulated,44,200,9,2
simulated,44,200,10,33
simulated,44,200,11,13
simulated,46,200,0,4
simulated,46,200,1,7
simulated,46,200,2,15
simulated,46,200,3,18
simulated,46,200,4,46
simulated,46,200,5,4
simulated,46,200,6,5
simulated,46,200,7,3
simulated,46,200,8,4
simulated,46,200,9,23
simulated,46,200,10,19
simulated,46,200,11,3
simulated,46,200,12,39
simulated,46,200,13,10
simulated,48,200,0,8
simulated,48,200,1,4
simulated,48,200,2,7
simulated,48,200,3,71
simulated,48,200,4,50
simulated,48,200,5,4
simulated,48,200,6,26
simulated,48,200,7,4
simulated,48,200,8,18
simulated,48,200,9,8
simulated,52,200,0,6
simulated,52,200,1,31
simulated,52,200,2,20
simulated,52,200,3,55
simulated,52,200,4,4
simulated,52,200,5,14
simulated,52,200,6,14
simulated,52,200,7,26
simulated,52,200,8,4
simulated,52,200,9,15
simulated,52,200,10,11
simulated,54,200,0,4
simulated,54,200,1,3
simulated,54,200,2,3
simulated,54,200,3,3
simulated,54,200,4,15
simulated,54,200,5,5
simulated,54,200,6,19
simulated,54,200,7,45
simulated,54,200,8,5
simulated,54,200,9,39
simulated,54,200,10,28
simulated,54,200,11,16
simulated,54,200,12,6
simulated,54,200,13,9
simulated,55,200,0,2
simulated,55,200,1,3
simulated,55,200,2,15
simulated,55,200,3,6
simulated,55,200,4,46
simulated,55,200,5,4
simulated,55,200,6,5
simulated,55,200,7,11
simulated,55,200,8,11
simulated,55,200,9,3
simulated,55,200,10,19
simulated,55,200,11,14
simulated,55,200,12,2
simulated,55,200,13,3
simulated,55,200,14,23
simulated,55,200,15,33
simulated,56,200,0,4
simulated,56,200,1,3
simulated,56,200,2,15
simulated,56,200,3,40
simulated,56,200,4,34
simulated,56,200,5,4
simulated,56,200,6,5
simulated,56,200,7,3
simulated,56,200,8,22
simulated,56,200,9,39
simulated,56,200,10,3
simulated,56,200,11,16
simulated,56,200,12,12
simulated,58,200,0,15
simulated,58,200,1,31
simulated,58,200,2,31
simulated,58,200,3,5
simulated,58,200,4,4
simulated,58,200,5,14
simulated,58,200,6,14
simulated,58,200,7,4
simulated,58,200,8,8
simulated,58,200,9,6
simulated,58,200,10,9
simulated,58,200,11,9
simulated,58,200,12,37
simulated,58,200,13,13
simulated,62,200,0,23
simulated,62,200,1,4
simulated,62,200,2,16
simulated,62,200,3,26
simulated,62,200,4,17
simulated,62,200,5,4
simulated,62,200,6,27
simulated,62,200,7,3
simulated,62,200,8,60
simulated,62,200,9,9
simulated,62,200,10,5
simulated,62,200,11,6
simulated,63,200,0,15
simulated,63,200,1,31
simulated,63,200,2,31
simulated,63,200,3,82
simulated,63,200,4,8
simulated,63,200,5,14
simulated,63,200,6,5
simulated,63,200,7,3
simulated,63,200,8,11
simulated,64,200,0,15
simulated,64,200,1,31
simulated,64,200,2,31
simulated,64,200,3,17
simulated,64,200,4,8
simulated,64,200,5,14
simulated,64,200,6,19
simulated,64,200,7,21
simulated,64,200,8,44
simulated,65,200,0,20
simulated,65,200,1,4
simulated,65,200,2,17
simulated,65,200,3,6
simulated,65,200,4,17
simulated,65,200,5,11
simulated,65,200,6,27
simulated,65,200,7,42
simulated,65,200,8,6
simulated,65,200,9,12
simulated,65,200,10,17
simulated,65,200,11,21
simulated,66,200,0,23
simulated,66,200,1,4
simulated,66,200,2,4
simulated,66,200,3,6
simulated,66,200,4,17
simulated,66,200,5,11
simulated,66,200,6,27
simulated,66,200,7,63
simulated,66,200,8,20
simulated,66,200,9,25
simulated,68,200,0,13
simulated,68,200,1,10
simulated,68,200,2,31
simulated,68,200,3,19
simulated,68,200,4,4
simulated,68,200,5,14
simulated,68,200,6,10
simulated,68,200,7,4
simulated,68,200,8,8
simulated,68,200,9,6
simulated,68,200,10,9
simulated,68,200,11,9
simulated,68,200,12,21
simulated,68,200,13,4
simulated,68,200,14,2
simulated,68,200,15,36
simulated,69,200,0,4
simulated,69,200,1,8
simulated,69,200,2,7
simulated,69,200,3,8
simulated,69,200,4,3
simulated,69,200,5,14
simulated,69,200,6,12
simulated,69,200,7,4
simulated,69,200,8,10
simulated,69,200,9,23
simulated,69,200,10,10
simulated,69,200,11,24
simulated,69,200,12,7
simulated,69,200,13,66
simulated,70,200,0,4
simulated,70,200,1,8
simulated,70,200,2,7
simulated,70,200,3,8
simulated,70,200,4,9
simulated,70,200,5,14
simulated,70,200,6,12
simulated,70,200,7,4
simulated,70,200,8,10
simulated,70,200,9,23
simulated,70,200,10,76
simulated,70,200,11,3
simulated,70,200,12,7
simulated,70,200,13,15
simulated,71,200,0,30
simulated,71,200,1,68
simulated,71,200,2,18
simulated,71,200,3,50
simulated,71,200,4,12
simulated,71,200,5,9
simulated,71,200,6,13
simulated,72,200,0,30
simulated,72,200,1,77
simulated,72,200,2,31
simulated,72,200,3,50
simulated,72,200,4,12
simulated,74,200,0,4
simulated,74,200,1,8
simulated,74,200,2,10
simulated,74,200,3,8
simulated,74,200,4,3
simulated,74,200,5,14
simulated,74,200,6,12
simulated,74,200,7,11
simulated,74,200,8,23
simulated,74,200,9,31
simulated,74,200,10,76
simulated,76,200,0,15
simulated,76,200,1,5
simulated,76,200,2,31
simulated,76,200,3,42
simulated,76,200,4,4
simulated,76,200,5,4
simulated,76,200,6,14
simulated,76,200,7,4
simulated,76,200,8,8
simulated,76,200,9,6
simulated,76,200,10,9
simulated,76,200,11,9
simulated,76,200,12,10
simulated,76,200,13,13
simulated,76,200,14,26
simulated,78,200,0,4
simulated,78,200,1,3
simulated,78,200,2,3
simulated,78,200,3,3
simulated,78,200,4,15
simulated,78,200,5,5
simulated,78,200,6,19
simulated,78,200,7,28
simulated,78,200,8,5
simulated,78,200,9,27
simulated,78,200,10,12
simulated,78,200,11,11
simulated,78,200,12,42
simulated,78,200,13,11
simulated,78,200,14,12
simulated,79,200,0,5
simulated,79,200,1,3
simulated,79,200,2,25
simulated,79,200,3,3
simulated,79,200,4,15
simulated,79,200,5,4
simulated,79,200,6,19
simulated,79,200,7,16
simulated,79,200,8,59
simulated,79,200,9,39
simulated,79,200,10,12
simulated,80,200,0,5
simulated,80,200,1,3
simulated,80,200,2,2
simulated,80,200,3,3
simulated,80,200,4,15
simulated,80,200,5,4
simulated,80,200,6,19
simulated,80,200,7,16
simulated,80,200,8,59
simulated,80,200,9,39
simulated,80,200,10,12
simulated,80,200,11,23
simulated,81,200,0,4
simulated,81,200,1,8
simulated,81,200,2,31
simulated,81,200,3,8
simulated,81,200,4,3
simulated,81,200,5,5
simulated,81,200,6,12
simulated,81,200,7,11
simulated,81,200,8,23
simulated,81,200,9,10
simulated,81,200,10,76
simulated,81,200,11,9
simulated,82,200,0,4
simulated,82,200,1,14
simulated,82,200,2,23
simulated,82,200,3,8
simulated,82,200,4,3
simulated,82,200,5,8
simulated,82,200,6,12
simulated,82,200,7,11
simulated,82,200,8,31
simulated,82,200,9,10
simulated,82,200,10,76
