pan,genome id,genome size,path_id,length
MST,1,1000,0,1000
MST,2,994,0,11
MST,2,994,1,126
MST,2,994,2,41
MST,2,994,3,60
MST,2,994,4,81
MST,2,994,5,113
MST,2,994,6,63
MST,2,994,7,92
MST,2,994,8,166
MST,2,994,9,131
MST,2,994,10,47
MST,2,994,11,63
MST,3,1000,0,41
MST,3,1000,1,123
MST,3,1000,2,207
MST,3,1000,3,167
MST,3,1000,4,127
MST,3,1000,5,143
MST,3,1000,6,47
MST,3,1000,7,145
MST,4,999,0,585
MST,4,999,1,144
MST,4,999,2,127
MST,4,999,3,143
MST,5,999,0,999
MST,6,1000,0,1000
MST,7,1000,0,1000
MST,8,1000,0,1000
MST,9,1000,0,1000
MST,10,1000,0,1000
MST,11,1000,0,1000
MST,12,1000,0,1000
MST,13,1000,0,1000
MST,14,1000,0,1000
MST,15,1000,0,1000
MST,16,1000,0,1000
MST,17,1000,0,1000
MST,18,1000,0,1000
MST,19,1000,0,1000
MST,20,1000,0,1000
MST,21,1000,0,1000
MST,22,1000,0,1000
MST,23,1000,0,1000
MST,24,1000,0,1000
MST,25,1000,0,1000
MST,26,13,0,3
MST,26,13,1,2
MST,26,13,2,2
MST,26,13,3,2
MST,26,13,4,2
MST,26,13,5,2
